time,pmt_high_voltage,pmt_current,v_p2p_ch1,v_rms_ch1,v_p2p_ch2,v_rms_ch2
1742927522.0833395,1095.1,127.84,0.0070000002,0.0006166296,0.0037999998,0.001275835
1742927525.4100904,1100.2,128.62,0.0068000001,0.0011319789,0.0053999997,0.0006539442
1742927528.5909126,1105.2,129.375,0.0063999998,0.0010244757,0.0038000001,0.0007019666
1742927531.9609041,1110.1,130.135,0.0073999995,0.0010976347,0.0057999999,0.0007144649
1742927535.324324,1115.1,130.89,0.0038000001,0.0010417892,0.0035999999,0.0013680942
1742927538.6685934,1120.1,131.645,0.0069999998,0.000666002,0.0033999998,0.0012657375
1742927541.8744724,1125.2,132.415,0.0063999998,0.0011598824,0.0057999999,0.0012547362
1742927545.069592,1130.1,133.175,0.0041999999,0.000576092,0.0060000001,0.0006535892
1742927548.5631363,1135.1,133.935,0.0076000001,0.0010253658,0.0063999998,0.0010103901
1742927551.7414606,1140.1,134.685,0.0035999999,0.0010740539,0.0066,0.0005952863
1742927555.0826662,1145.2,135.45,0.0079999994,0.0011841962,0.0061999997,0.0006811277
1742927558.6490371,1150.1,136.21,0.0099999998,0.0005208216,0.0064000003,0.0012561833
1742927561.9661202,1155.2,136.985,0.0073999995,0.0007332096,0.0075999997,0.0007724515
1742927565.451882,1160.2,137.745,0.0093999999,0.0009956179,0.0052,0.0010761234
1742927568.9357803,1165.2,138.505,0.0070000002,0.000586173,0.0037999998,0.001363326
1742927572.3823347,1170.2,139.26,0.0041999999,0.0011956971,0.0077999998,0.0007199921
1742927575.552071,1175.2,140.02,0.0070000002,0.0006369068,0.0053999997,0.0012722313
1742927578.9803913,1180.2,140.795,0.0062000002,0.000991238,0.0044,0.0006760997
1742927582.3377557,1185.2,141.55,0.0063999998,0.0006087924,0.0046000001,0.0013129006
1742927585.653335,1190.1,142.305,0.0083999997,0.0006118565,0.0040000002,0.0013098716
1742927588.9245665,1195.1,143.065,0.0074,0.0012283564,0.0060000001,0.0012653602
1742927592.1343803,1200.1,143.82,0.0061999997,0.0006723527,0.0044,0.0007202995
1742927595.3081148,1205.2,144.6,0.0064000003,0.0010107175,0.0098000001,0.0006235347
1742927598.6752958,1210.1,145.355,0.0067999996,0.0008552546,0.0044,0.001363956
1742927601.7604387,1215.1,146.115,0.0074,0.0005739022,0.0074,0.0013207307
1742927605.0699248,1220.1,146.875,0.0083999997,0.0006709386,0.0071999999,0.001110237
1742927608.2517424,1225.1,147.635,0.0066,0.0005368631,0.0035999999,0.0006043327
1742927611.597503,1230.2,148.405,0.0083999997,0.0010670567,0.0048000002,0.0013475214
1742927614.9786892,1235.1,149.165,0.0071999999,0.0010258367,0.0051999995,0.0013366744
1742927618.316414,1240.1,149.925,0.0061999997,0.0006091078,0.0086000003,0.0013789069
1742927621.830613,1245.2,150.68,0.0080000004,0.0011393831,0.0060000001,0.0010995142
1742927625.3369308,1250.2,151.44,0.0075999997,0.0006026928,0.0066,0.0011704032
1742927628.604828,1255.2,152.215,0.0066,0.0006347165,0.0088,0.0012747807
1742927631.8743985,1260.2,152.97,0.0068000001,0.0006799359,0.0044,0.0007908439
1742927635.2468805,1265.2,153.735,0.0069999998,0.0008918105,0.0061999997,0.001211756
1742927638.5507443,1270.2,154.5,0.0079999994,0.0011108496,0.0061999997,0.0006732527
1742927641.882366,1275.2,155.255,0.0068000001,0.0009506257,0.0053999997,0.0012492622
1742927645.2006884,1280.3,156.035,0.0068000001,0.000573144,0.0060000001,0.0011025186
1742927648.6543622,1285.2,156.785,0.0066,0.0009573539,0.0064000003,0.0013494899
1742927651.9824016,1290.2,157.55,0.0077999998,0.0006226355,0.0101999994,0.0006496343
1742927655.113919,1295.2,158.33,0.0068000001,0.0006239196,0.0047999998,0.0012901055
1742927658.4109633,1300.1,159.08,0.0071999999,0.0005788776,0.0062000002,0.0007626326
1742927661.516889,1305.2,159.855,0.0037999998,0.0011123327,0.0035999999,0.0006426983
1742927664.8490078,1310.2,160.61,0.0068000001,0.0005924742,0.0053999997,0.001186937
1742927668.0957491,1315.1,161.37,0.0062000002,0.0010871482,0.0066,0.0006801007
1742927671.4054518,1320.1,162.105,0.0063999998,0.0006249065,0.0071999999,0.0011896781
1742927674.582763,1325.1,162.88,0.0041999999,0.0006748991,0.0033999998,0.0011011434
1742927677.816268,1330.1,163.65,0.0069999998,0.0010457763,0.0060000001,0.0007080662
1742927681.2819703,1335.1,164.415,0.0076000001,0.0005107879,0.0064000003,0.0013526117
1742927684.8079174,1340.1,165.17,0.0068000001,0.0005321265,0.0055999998,0.0012352585
1742927688.2594688,1345.0,165.93,0.0031999999,0.0005746686,0.0052,0.0011599147
1742927691.5032232,1350.0,166.68,0.0071999999,0.0005733906,0.0044,0.0011645971
1742927694.816245,1355.0,167.46,0.0055999998,0.0010593964,0.0071999999,0.0006698403
1742927698.0538788,1360.0,168.215,0.0085999994,0.0005465596,0.0096000005,0.0006583352
1742927701.7729971,1365.0,168.98,0.0068000001,0.0009461758,0.0100000007,0.0006916217
1742927705.0379107,1370.1,169.71,0.0076000001,0.000584911,0.0060000001,0.0006928626
1742927708.4980755,1375.1,170.47,0.0062000002,0.0010731719,0.0060000001,0.0010665165
1742927711.7248192,1380.2,171.25,0.0080000004,0.0010901232,0.0053999997,0.001179422
1742927715.0220215,1385.1,172.025,0.0071999999,0.000574325,0.0060000001,0.0012092921
1742927718.297116,1390.1,172.775,0.0353999995,0.0010138931,0.0054000001,0.0011920326
1742927721.702626,1395.1,173.525,0.0035999999,0.0011681011,0.0088,0.0006738667
1742927724.9352615,1400.1,174.285,0.0063999998,0.0011001255,0.0066,0.001368911
1742927728.2907474,1405.2,175.055,0.0066,0.000648903,0.0063999998,0.0006630836
1742927731.8086772,1410.1,175.815,0.0034,0.0006392021,0.0055999998,0.0011618083
1742927734.9339345,1415.1,176.595,0.0070000002,0.0005808697,0.0055999998,0.0013327209
1742927738.2695708,1420.1,177.325,0.0038000001,0.0011229712,0.0057999999,0.0010433807
1742927741.5571496,1425.0,178.09,0.0057999999,0.0012069913,0.0041999999,0.0013897065
1742927744.773598,1430.1,178.86,0.0066,0.0009856864,0.0044,0.0006600471
1742927747.8755026,1435.1,179.62,0.0039999997,0.0006104509,0.0049999999,0.0007581454
1742927751.2668827,1440.0,180.38,0.0035999999,0.0010820642,0.0068000001,0.0009146591
1742927754.4612947,1445.0,181.135,0.0068000001,0.000555223,0.0078000003,0.0007413868
1742927757.7776415,1450.1,181.91,0.0069999998,0.0005789099,0.0044,0.000703413
1742927760.9667392,1455.1,182.69,0.0037999998,0.0011223153,0.0041999999,0.0006852628
1742927764.0831728,1460.0,183.455,0.0033999998,0.0006245606,0.0033999998,0.0014235597
1742927767.319818,1465.0,184.21,0.0035999999,0.0006170793,0.0048000002,0.0014742047
1742927770.6471255,1470.0,184.97,0.0071999999,0.0010875653,0.0063999998,0.0007004943
1742927773.7846744,1475.1,185.74,0.0034,0.0010242751,0.0073999995,0.0008148678
1742927777.1086493,1480.0,186.505,0.0086000003,0.0009288838,0.0055999998,0.0006120309
1742927780.5170097,1485.0,187.265,0.0077999998,0.0010156544,0.0046000001,0.0009988869
1742927783.7909966,1490.0,188.025,0.0071999999,0.0010741682,0.0037999998,0.0006730704
1742927787.0886683,1495.0,188.785,0.0076000001,0.0010389069,0.0048000002,0.0011703827
1742927790.4942331,1500.2,189.56,0.0035999999,0.0010873199,0.0038000001,0.0006689716
1742927793.7265701,1505.0,190.32,0.0062000002,0.0005909458,0.0055999998,0.0012454768
1742927796.8990614,1510.1,191.08,0.0062000002,0.0009701617,0.0066,0.0009923544
1742927800.0826511,1515.1,191.84,0.0427999981,0.0007880865,0.0035999999,0.0006670187
1742927803.404672,1520.1,192.595,0.0069999998,0.0010040201,0.0071999999,0.0007656072
1742927807.0495594,1525.1,193.37,0.0080000004,0.0006488741,0.0040000002,0.0006746342
1742927810.5264757,1530.1,194.125,0.0035999999,0.0043635871,0.0069999998,0.0006585176
1742927813.9419248,1535.1,194.885,0.0037999998,0.0006017315,0.0035999999,0.0006207862
1742927817.1402278,1540.0,195.635,0.0412000008,0.0006273564,0.0041999999,0.0006232394
1742927820.7222295,1545.1,196.41,0.0049999999,0.0025782669,0.0046000001,0.0007406452
1742927823.9830651,1550.1,197.17,0.0445999987,0.0007153381,0.0098000001,0.0007619642
1742927827.4110553,1555.1,197.93,0.0031999999,0.0006131805,0.0041999999,0.0006746896
1742927831.1881716,1560.0,198.685,0.0100000007,0.0045389459,0.0035999999,0.000630199
1742927834.6044366,1565.0,199.445,0.0100000007,0.0005883761,0.0039999997,0.000699141
1742927838.0811958,1570.1,200.22,0.0485999994,0.0005945867,0.0035999999,0.000680136
1742927841.6931171,1575.1,200.98,0.0055999998,0.0039818599,0.0104,0.0005783936
1742927845.2308755,1580.0,201.735,0.0035999999,0.0042352374,0.0068000001,0.0007011794
1742927848.7393022,1585.0,202.495,0.0414000005,0.0027530042,0.0037999998,0.0007117527
1742927852.6019282,1590.1,203.27,0.0031999999,0.0024180859,0.0507999994,0.0441764407
1742927856.312522,1595.1,204.03,0.0799999982,0.0024014802,0.0069999998,0.0011915982
1742927859.7897365,1600.1,204.795,0.0500000045,0.0056451471,0.0507999994,0.0009440616
1742927863.4119425,1605.1,205.55,0.0960000008,0.011943534,0.0100000007,0.0016298863
1742927867.061578,1610.0,206.3,0.0066,0.0025947692,0.5080000162,0.0008127665
1742927870.3037727,1615.1,207.095,0.0401999988,0.0006123011,0.0108000003,0.0007218423
1742927874.2518008,1620.1,207.855,0.012000001,0.0043152436,0.0100000007,0.0006311297
1742927878.0665715,1625.1,208.605,0.0414000005,0.0027125899,0.0221999995,0.0008535717
1742927881.7303927,1630.1,209.37,0.0452000014,0.0025909622,0.0052,0.000884985
1742927885.3910234,1635.1,210.12,0.0040000002,0.0023850945,0.0041999999,0.0008207103
1742927889.0009794,1640.1,210.895,0.0395999998,0.0026817303,0.0037999998,0.0008
1742927892.515649,1645.1,211.65,0.0035999999,0.0046803928,0.0175999999,0.0426512323
1742927896.0155609,1650.1,212.41,0.0100000007,0.0041672187,0.0108000003,0.000667882
1742927899.8378947,1655.0,213.165,0.012000001,0.0005779598,0.0098000001,0.0018934044
1742927903.4078894,1660.1,213.945,0.0912000015,0.0037743475,0.0038000001,0.0011611652
1742927907.040746,1665.1,214.7,0.0035999999,0.0037556414,0.0100000007,0.0013228821
1742927910.7253616,1670.1,215.46,0.0839999989,0.0052571204,0.0368000008,0.0006997017
1742927914.4088447,1675.1,216.22,0.0839999989,0.0038879877,0.0039999997,0.0012322399
1742927918.4725745,1680.1,216.98,0.0839999989,0.0037256882,0.0182000007,0.0007299898
1742927922.4350345,1685.1,217.75,0.0160000008,0.0082810707,0.0037999998,0.0006010617
1742927926.1218104,1690.2,218.51,0.0458000004,0.0091579882,0.012000001,0.0010442855
1742927929.9862802,1695.2,219.265,0.1360000074,0.0171338916,0.0044,0.0006547637
1742927933.6036355,1700.2,220.03,0.0320000015,0.0007808293,0.0197999999,0.0006506109
1742927936.9806876,1705.2,220.805,0.074000001,0.007071238,0.0114000002,0.0007888478
1742927940.6323605,1710.2,221.53,0.0160000008,0.0081669176,0.0187999997,0.0006498396
1742927944.599934,1715.2,222.33,0.0302000009,0.0116477609,0.0100000007,0.0006929589
1742927948.5063426,1720.2,223.085,0.0320000015,0.0007567331,0.0108000003,0.0014999105
1742927952.2966325,1725.2,223.85,0.0832000002,0.0036554269,0.0044,0.0008651909
1742927956.0017452,1730.3,224.62,0.0899999961,0.003669994,0.0060000001,0.0016427122
1742927959.7844427,1735.2,225.375,0.0952000022,0.0036533829,0.0403999984,0.0013076008
1742927963.510309,1740.2,226.135,0.0035999999,0.0038535276,0.0100000007,0.0019646983
1742927967.1802537,1745.2,226.895,0.0891999975,0.0021152089,0.0049999999,0.0007429325
1742927970.7677147,1750.3,227.665,0.1423999965,0.0049704476,0.0100000007,0.0015914235
1742927975.304408,1755.2,228.42,0.1136000007,0.0173706003,0.0460000038,0.0014406325
1742927979.0395207,1760.2,229.17,0.0832000002,0.0035712607,0.0039999997,0.0021221344
1742927982.999275,1765.1,229.925,0.0879999995,0.0036833447,0.0100000007,0.0013409605
1742927986.670068,1770.2,230.7,0.0979999974,0.0034527627,0.0039999997,0.0013595422
1742927990.6290967,1775.2,231.46,0.0843999982,0.0034490519,0.0209999997,0.003039994
1742927994.3056784,1780.1,232.215,0.0320000015,0.0066206264,0.0300000031,0.0014563133
1742927997.7174742,1785.1,232.975,0.30400002,0.0164822619,0.0319999978,0.0026936529
1742928001.7788858,1790.1,233.73,0.1920000166,0.0047887284,0.0250000004,0.0013985471
1742928005.137739,1795.1,234.52,0.3320000172,0.0132821752,0.0304000005,0.0017680699
1742928008.5013943,1800.1,235.27,0.1920000166,0.0232016072,0.061999999,0.000690676
1742928012.3738954,1805.1,236.035,0.0392000005,0.0234048311,0.0055999998,0.0008622443
1742928015.9401019,1810.0,236.79,0.0182000007,0.0033000109,0.0086000003,0.0008542153
1742928020.033171,1815.1,237.56,0.0320000015,0.0133158742,0.0241999999,0.0021667206
1742928024.0157878,1820.1,238.33,0.0320000015,0.0163198747,0.0386000015,0.0006321517
1742928027.4908233,1825.1,239.09,0.0456000008,0.0127453478,0.0090000005,0.001030507
1742928030.9365158,1830.0,239.855,0.0247999988,0.001996919,0.0048000002,0.0008157676
1742928034.4958065,1835.0,240.615,0.0780000016,0.0053872825,0.0104,0.0008198452
1742928038.0958185,1840.1,241.39,0.0820000023,0.0088278186,0.0157999992,0.0014602134
1742928041.9120076,1845.1,242.145,0.2240000069,0.0050606565,0.0047999998,0.002449336
1742928045.719193,1850.1,242.9,0.0239999983,0.0020020637,0.0052,0.0006889861
1742928049.1674094,1855.0,243.655,0.0303999986,0.0015543438,0.0075999997,0.0006644701
1742928053.033121,1860.1,244.425,0.150000006,0.0041355584,0.0074,0.0010976371
1742928056.8168614,1865.0,245.18,0.0359999985,0.0052593406,0.0480000041,0.0026077935
1742928060.3767686,1870.0,245.935,0.3120000064,0.022223141,0.0480000004,0.0064794854
1742928063.8415735,1875.0,246.695,0.3600000143,0.0172178876,0.0504000001,0.0087198745
1742928067.358707,1880.1,247.465,0.2160000056,0.0198471956,0.0392000005,0.0026443079
1742928071.0643709,1885.0,248.215,0.1580000073,0.0050623431,0.0100000007,0.0010291003
1742928074.9532309,1890.0,248.97,0.2080000192,0.0290439371,0.0460000038,0.0028380649
1742928078.505621,1895.0,249.73,0.3039999902,0.0188022293,0.0751999989,0.0037481326
1742928081.977417,1900.0,250.505,0.2240000069,0.0181613415,0.0272000004,0.0027667028
1742928085.6099591,1905.0,251.26,0.2560000122,0.017451562,0.0895999968,0.0012597968
1742928089.0339544,1910.0,252.01,0.2800000012,0.0165515188,0.0335999988,0.0011526379
1742928092.6381862,1915.0,252.78,0.2720000148,0.0221561994,0.0320000015,0.0039198697
1742928096.170961,1919.9,253.525,0.2400000095,0.0173677132,0.0736000016,0.0077379565
1742928099.7131379,1925.0,254.305,0.2560000122,0.0188668165,0.0360000022,0.0031303547
1742928103.2505157,1930.0,255.07,0.3520000279,0.0202634912,0.0343999974,0.0012849483
1742928107.2986097,1935.0,255.825,0.3300000131,0.0179367959,0.0255999994,0.0023900152
1742928111.0712628,1939.9,256.585,0.2080000192,0.0185063723,0.0551999994,0.0023988613
1742928114.6510973,1945.0,257.365,0.3920000196,0.0146802664,0.0920000076,0.0056579863
1742928118.0575902,1950.0,258.135,0.3039999902,0.0243401285,0.0960000083,0.0066920687
1742928121.6816797,1955.0,258.895,0.3440000117,0.0193353612,0.0320000015,0.0037761109
1742928125.5673006,1959.9,259.65,0.2560000122,0.0105923787,0.0335999988,0.0073487055
1742928129.229449,1965.0,260.415,0.4560000002,0.0246852506,0.0540000014,0.0020450938
1742928132.7946534,1970.0,261.185,0.2240000069,0.0442611501,0.0583999977,0.0016866493
1742928136.6890707,1975.0,261.935,0.2639999986,0.0410077125,0.0520000048,0.0029673427
1742928140.3374414,1979.9,262.68,0.5040000081,0.0221337434,0.0100000007,0.0009341161
1742928143.9608026,1985.0,263.455,0.1576000005,0.0070192101,0.0180000011,0.0025152275
1742928147.7168036,1990.0,264.215,0.5720000267,0.0331307501,0.0680000037,0.0030615928
1742928151.3829634,1995.0,264.97,0.0540000051,0.0218504146,0.0100000007,0.0007801526
1742928155.1540253,1999.9,265.735,0.0480000041,0.0049842759,0.0497999974,0.0146609368
1742928158.7752583,2005.0,266.515,0.4600000083,0.0454045273,0.0660000071,0.0263020284
1742928162.7449465,2010.0,267.27,0.2180000246,0.0260355901,0.1199999973,0.0029987327
1742928166.4773815,2015.0,268.03,0.3600000143,0.0371434055,0.0879999995,0.0025780555
1742928170.1248302,2020.0,268.8,0.0720000044,0.0173234195,0.1055999994,0.0020116984
1742928173.7957406,2024.9,269.545,0.2800000012,0.0208340958,0.0872000009,0.0016742924
1742928177.7166622,2030.0,270.325,0.0260000024,0.029313447,0.1160000041,0.0046250937
1742928181.3673542,2034.9,271.085,0.2240000069,0.0399651974,0.1120000109,0.0027206424
1742928185.0490751,2039.9,271.85,0.2879999876,0.0240783039,0.0383999981,0.0017972458
1742928188.9676445,2044.9,272.605,0.3180000186,0.021096589,0.0160000008,0.0033680273
1742928193.010908,2050.0,273.375,0.4199999869,0.0432962254,0.0920000076,0.0096199354
1742928197.029059,2055.0,274.145,0.5360000134,0.0210720301,0.1100000069,0.0015715609
1742928200.9342313,2060.0,274.905,0.5199999809,0.0451340377,0.0840000063,0.0194262099
1742928204.754182,2065.0,275.665,0.2960000038,0.0228968859,0.0751999989,0.0064159995
1742928208.568882,2070.1,276.43,0.3440000117,0.024504764,0.0700000077,0.0150609454
1742928212.1743236,2075.0,277.195,0.6000000238,0.0457842574,0.15200001,0.0061541707
1742928215.5596545,2080.0,277.955,0.5600000024,0.0573372021,0.1120000035,0.0057055023
1742928219.1370513,2085.0,278.715,0.6599999666,0.0433842428,0.1440000087,0.0211495943
1742928222.7168086,2090.1,279.48,0.6800000072,0.0369043536,0.1199999973,0.0049851323
1742928226.1446743,2095.0,280.24,0.6600000262,0.060755983,0.1400000006,0.0060087973
1742928229.7425628,2100.0,280.99,0.5199999809,0.0385615714,0.1120000109,0.0072780852
1742928233.498831,2105.0,281.755,0.4399999976,0.0360471867,0.2040000111,0.0171268061
1742928236.9207177,2110.0,282.52,0.5199999809,0.0382629372,0.1380000114,0.0057797376
1742928240.5467172,2115.0,283.29,0.4999999702,0.0588661693,0.6999999881,0.0062957229
1742928243.8734684,2120.0,284.04,0.5199999809,0.0740320981,0.1599999964,0.0223651528
1742928247.349823,2125.0,284.8,0.5,0.056764856,0.2180000246,0.0101915235
1742928251.0259979,2130.0,285.575,0.5399999619,0.0555540062,0.1320000142,0.0058924607
1742928254.6130414,2135.0,286.325,0.4199999869,0.0604756363,0.3440000415,0.0096698608
1742928258.2049954,2140.0,287.085,0.5600000024,0.0372547321,0.2040000111,0.0361822583
1742928262.0052476,2145.0,287.84,0.5600000024,0.0429994501,0.3120000064,0.0080503616
1742928265.477215,2150.0,288.615,0.4799999893,0.0476716794,0.1040000021,0.0189996883
1742928269.0809503,2155.0,289.375,0.7799999714,0.0352274925,0.1720000058,0.0097121168
1742928272.6272213,2160.0,290.14,0.4799999893,0.0378894992,0.0900000036,0.0092290239
1742928276.1034124,2165.0,290.895,0.6599999666,0.0600866377,0.1599999964,0.0213609263
1742928279.6525788,2170.1,291.67,0.5799999833,0.057948105,0.1900000125,0.0189957265
1742928283.217469,2175.1,292.41,0.5400000215,0.0602285415,0.1960000247,0.0141999107
1742928286.8307374,2180.0,293.165,0.5799999833,0.0435039885,0.1720000207,0.0062240851
1742928290.321241,2185.0,293.92,0.6999999881,0.0415403023,0.1200000048,0.0149421552
1742928293.951354,2190.1,294.71,0.4599999785,0.0504973233,0.1199999973,0.0051066265
1742928297.5359383,2195.1,295.47,0.6599999666,0.051517196,0.0960000083,0.0049385177
1742928300.9989111,2200.0,296.245,0.4599999785,0.0631657764,0.2080000192,0.037242759
1742928304.9000704,2205.0,296.995,0.6999999881,0.0580116026,0.1880000085,0.0336157382
1742928308.3511386,2210.1,297.805,0.5999999642,0.0441957153,0.1640000194,0.0196786225
1742928311.7923503,2215.1,298.585,0.7599999905,0.051493369,0.0960000083,0.0056624636
1742928315.3887427,2219.7,299.445,0.6800000072,0.0580791607,0.1860000193,0.0050937589
1742928318.9177396,2225.0,300.37,0.4999999702,0.0521318242,0.2200000137,0.0227185935
1742928322.7273426,2230.2,301.32,0.7599999905,0.0824465826,0.5120000243,0.0195527431
1742928326.3512907,2234.8,302.05,0.5199999809,0.0607788116,0.2080000192,0.0092024207
