,t,V
0,1742208312.7652013,0.0409999974
1,1742208313.3346128,0.0174000002
2,1742208313.879982,0.0341999978
3,1742208314.4802978,0.0285999998
4,1742208315.03221,0.0383999981
5,1742208315.5902376,0.0211999994
6,1742208316.1382785,0.0148
7,1742208316.688399,0.0231999978
8,1742208317.248116,0.0243999995
9,1742208317.7965353,0.0252
10,1742208318.3567533,0.0145999994
11,1742208318.9062974,0.0247999988
12,1742208319.4559622,0.0171999987
13,1742208320.0051808,0.0157999992
14,1742208320.5555024,0.0216000006
15,1742208321.1012788,0.0287999976
16,1742208321.6501575,0.0147999991
17,1742208322.2227426,0.0153999999
18,1742208322.7651455,0.0263999999
19,1742208323.3151975,0.0255999994
20,1742208323.8660207,0.0319999978
21,1742208324.4165173,0.0143999998
22,1742208324.96925,0.0347999968
23,1742208325.5321176,0.0435999967
24,1742208326.0643702,0.021999998
25,1742208326.6163914,0.0140000004
26,1742208327.1730244,0.0175999999
27,1742208327.722389,0.0346000008
28,1742208328.264316,0.0153999999
29,1742208328.8187833,0.0160000008
30,1742208329.3719797,0.0170000009
31,1742208329.9181616,0.026399998
32,1742208330.485093,0.0143999998
33,1742208331.0374167,0.0317999981
34,1742208332.1332092,0.0189999994
35,1742208332.6855054,0.0323999971
36,1742208333.23797,0.0383999981
37,1742208333.7862508,0.0261999983
38,1742208334.3365376,0.0159999989
39,1742208334.8854394,0.0277999993
40,1742208335.44149,0.0225999989
41,1742208335.9877384,0.0136000002
42,1742208336.537202,0.0383999981
43,1742208337.082871,0.0269999988
44,1742208337.6327896,0.0373999961
45,1742208338.1907315,0.0357999988
46,1742208338.7468274,0.0359999985
47,1742208339.321777,0.0289999992
48,1742208339.8656328,0.0393999964
49,1742208340.425215,0.0275999997
50,1742208340.9682035,0.0333999991
51,1742208341.5230935,0.0369999968
52,1742208342.0652254,0.0289999992
53,1742208342.617257,0.0315999985
54,1742208343.1663258,0.0399999991
55,1742208343.7202203,0.0250000004
56,1742208344.272757,0.0160000008
57,1742208344.8219335,0.0351999998
58,1742208345.3677025,0.0155999996
59,1742208345.9042234,0.0186000001
60,1742208346.456848,0.0209999997
61,1742208347.0048156,0.0391999967
62,1742208347.5554523,0.0237999987
63,1742208348.108237,0.0397999994
64,1742208348.6506453,0.0342000015
65,1742208349.752911,0.0367999971
66,1742208350.3054261,0.0183999985
67,1742208350.8513849,0.0317999981
68,1742208351.4190497,0.0274
69,1742208352.5029752,0.030799998
70,1742208353.0672598,0.0172000006
71,1742208353.6234584,0.0186000001
72,1742208354.1757424,0.0153999999
73,1742208354.7205763,0.0285999998
74,1742208355.273472,0.0329999998
75,1742208355.8215277,0.0221999995
76,1742208356.3647127,0.023
77,1742208356.9233315,0.0301999971
78,1742208357.468299,0.0280000009
79,1742208358.0210176,0.0401999988
80,1742208358.5712585,0.0223999992
81,1742208359.122055,0.0358000025
82,1742208359.6850274,0.0186000001
83,1742208360.2348826,0.0241999999
84,1742208360.7890077,0.030199999
85,1742208361.333344,0.025799999
86,1742208361.9035707,0.0313999988
87,1742208362.436101,0.0241999999
88,1742208362.9914117,0.0223999992
89,1742208363.5379677,0.0169999991
90,1742208364.0875497,0.0262000002
91,1742208364.6185896,0.0209999997
92,1742208365.167793,0.023
93,1742208365.741483,0.0289999992
94,1742208366.3061776,0.0287999995
95,1742208366.8595183,0.0157999992
96,1742208367.4159346,0.0331999995
97,1742208367.9692502,0.023
98,1742208368.5246656,0.0289999992
99,1742208369.0733414,0.0162000004
100,1742208369.622941,0.0223999992
101,1742208370.1758168,0.0263999999
102,1742208370.7219439,0.0221999995
103,1742208371.2722993,0.0277999993
104,1742208371.8402636,0.0369999968
105,1742208372.385587,0.0167999994
106,1742208373.493766,0.0171999987
107,1742208374.037179,0.0341999978
108,1742208374.5925133,0.0358000025
109,1742208375.141425,0.0370000005
110,1742208375.717984,0.0144000007
111,1742208376.274447,0.0177999996
112,1742208377.3711777,0.0380000025
113,1742208377.918085,0.0218000002
114,1742208378.4748375,0.0179999992
115,1742208379.0245626,0.030199999
116,1742208379.5683682,0.0146000003
117,1742208380.1204429,0.0362000018
118,1742208380.6750078,0.0315999985
119,1742208381.7730188,0.0336000025
120,1742208382.8713217,0.0343999974
121,1742208383.4178789,0.0128000006
122,1742208383.9714422,0.0321999975
123,1742208384.5364892,0.0377999991
124,1742208385.09353,0.021399999
125,1742208385.6518898,0.0148
126,1742208386.2025483,0.0375999995
127,1742208386.7666261,0.0443999954
128,1742208387.3074343,0.0305999983
129,1742208387.8608837,0.0277999993
130,1742208388.400468,0.0335999988
131,1742208388.9749262,0.0315999985
132,1742208389.525871,0.0225999989
133,1742208390.0702558,0.0249999985
134,1742208390.6270897,0.0339999981
135,1742208391.1939478,0.0209999997
136,1742208391.7373216,0.0250000004
137,1742208392.2913613,0.0139999995
138,1742208392.8350482,0.0236000009
139,1742208393.3905668,0.0353999995
140,1742208393.9573247,0.0175999999
141,1742208394.5097885,0.0362000018
142,1742208395.0613635,0.0143999998
143,1742208395.6084766,0.0250000004
144,1742208396.1373308,0.0202000011
145,1742208396.6896067,0.019199999
146,1742208397.2378514,0.0252
147,1742208397.788859,0.0295999981
148,1742208398.3413603,0.0137999998
149,1742208398.9028893,0.027999999
150,1742208399.4750023,0.0269999988
151,1742208400.0255156,0.023
152,1742208400.5679278,0.0250000004
153,1742208401.1193037,0.0167999994
154,1742208401.6761432,0.0251999982
155,1742208402.756411,0.0385999978
156,1742208403.2952461,0.0179999992
157,1742208404.39361,0.0218000002
158,1742208404.9431093,0.0341999978
159,1742208405.4919965,0.0201999992
160,1742208406.0350595,0.0228000004
161,1742208406.5944746,0.0177999996
162,1742208407.1394227,0.0335999988
163,1742208407.6893504,0.0406000018
164,1742208409.3620489,0.0253999997
165,1742208409.9266644,0.0211999994
166,1742208410.4684956,0.0325999968
167,1742208411.0215516,0.0179999992
168,1742208411.5774076,0.0270000007
169,1742208412.1262126,0.0337999985
170,1742208412.671842,0.0186000001
171,1742208413.2181005,0.0370000005
172,1742208413.795129,0.0193999987
173,1742208414.3381596,0.0148
174,1742208414.8999634,0.0441999957
175,1742208415.452044,0.0310000014
176,1742208416.008084,0.0373999998
177,1742208416.5434642,0.0281999987
178,1742208417.0933363,0.0369999968
179,1742208417.6564171,0.0377999991
180,1742208418.2085123,0.0221999995
181,1742208418.7575233,0.0153999999
182,1742208419.3029034,0.0259999987
183,1742208419.8558414,0.0209999997
184,1742208420.4041276,0.0156000005
185,1742208420.9586732,0.0357999988
186,1742208421.5038247,0.0221999995
187,1742208422.075836,0.0196000002
188,1742208422.6456392,0.0323999971
189,1742208423.1892824,0.0162000004
190,1742208423.7507818,0.043999996
191,1742208424.3071432,0.0270000007
192,1742208424.8791785,0.0347999968
193,1742208425.4227555,0.0201999992
194,1742208425.9771569,0.0161999986
195,1742208426.5238152,0.0175999999
196,1742208427.0793855,0.0275999997
197,1742208427.6278825,0.0347999968
198,1742208428.1779485,0.0199999996
199,1742208428.7276733,0.0162000004
200,1742208429.276747,0.0373999961
201,1742208429.8456259,0.0347999968
202,1742208430.3912792,0.0324000008
203,1742208430.9385402,0.0272000004
204,1742208431.4929333,0.0323999971
205,1742208432.0372918,0.0208000001
206,1742208433.1437857,0.0239999983
207,1742208433.7071717,0.0237999987
208,1742208434.8401291,0.0333999991
209,1742208435.3933334,0.0142000001
210,1742208435.9774795,0.0377999991
211,1742208437.0778358,0.0355999991
212,1742208437.6261954,0.0181999989
213,1742208438.175301,0.030199999
214,1742208438.7246733,0.0261999983
215,1742208439.2786179,0.0155999996
216,1742208439.806369,0.0297999997
217,1742208440.3583648,0.0174000002
218,1742208440.9108915,0.0177999996
219,1742208441.4608572,0.0397999994
220,1742208442.0312717,0.0159999989
221,1742208442.5927415,0.0240000002
222,1742208443.1460288,0.0221999995
223,1742208443.7134647,0.0345999971
224,1742208444.264035,0.0337999985
225,1742208444.813511,0.0299999993
226,1742208445.35819,0.0217999984
227,1742208445.9121034,0.0142000001
228,1742208446.4642057,0.0315999985
229,1742208447.0449767,0.0328000002
230,1742208447.5915828,0.0143999998
231,1742208448.145765,0.0357999988
232,1742208448.6941028,0.0177999996
233,1742208449.2592914,0.0372000001
234,1742208449.8149137,0.0329999998
235,1742208450.3635485,0.0319999978
236,1742208450.93024,0.0267999992
237,1742208451.474689,0.0305999983
238,1742208452.0304298,0.0389999971
