,t,V
0,1742738746.0958998,0.0311999992
1,1742738746.668801,0.021999998
2,1742738747.2268646,0.0328000002
3,1742738748.335887,0.027999999
4,1742738748.9022648,0.0479999967
5,1742738750.082329,0.0143999998
6,1742738750.653369,0.0167999994
7,1742738751.2198744,0.0171999987
8,1742738751.7839036,0.0307999998
9,1742738753.4651334,0.0211999994
10,1742738754.0348034,0.0359999985
11,1742738754.6010742,0.0155999996
12,1742738755.1669917,0.026399998
13,1742738755.7117028,0.0387999974
14,1742738756.277512,0.0219999999
15,1742738757.4201002,0.0339999981
16,1742738757.9859657,0.0179999992
17,1742738759.1345158,0.0324000008
18,1742738760.265682,0.0347999968
19,1742738761.40268,0.0247999988
20,1742738763.103883,0.017599998
21,1742738763.661978,0.019199999
22,1742738764.2380016,0.0159999989
23,1742738765.380857,0.0199999996
24,1742738765.9460247,0.0319999978
25,1742738766.5197382,0.030799998
26,1742738767.077775,0.0295999981
27,1742738767.6533391,0.0247999988
28,1742738768.220286,0.0196000002
29,1742738768.7812154,0.0311999992
30,1742738769.3508801,0.0167999994
31,1742738769.9212337,0.0243999995
32,1742738771.0366192,0.0324000008
33,1742738772.1700354,0.0227999985
34,1742738772.7311645,0.0387999974
35,1742738773.298,0.0315999985
36,1742738775.5356247,0.0524000004
37,1742738776.1046534,0.0171999987
38,1742738776.6553829,0.0359999985
39,1742738777.2165248,0.0283999983
40,1742738777.783516,0.0372000001
41,1742738779.4984496,0.0507999994
42,1742738780.0663092,0.0359999985
43,1742738780.6377177,0.0372000001
44,1742738781.2009954,0.0319999978
45,1742738781.7866664,0.0324000008
46,1742738782.354845,0.0163999982
47,1742738782.9191964,0.0511999987
48,1742738783.4709952,0.0159999989
49,1742738784.0307636,0.027999999
50,1742738784.601679,0.0351999998
51,1742738785.1688862,0.0392000005
52,1742738785.7371259,0.0247999988
53,1742738786.2965524,0.0203999989
54,1742738786.8672087,0.0383999981
55,1742738787.435052,0.0252
56,1742738788.0053055,0.0307999998
57,1742738788.5719185,0.0139999995
58,1742738790.2546165,0.0260000005
59,1742738791.9370158,0.0368000008
60,1742738793.0702674,0.0231999978
61,1742738793.6218836,0.0251999982
62,1742738794.187597,0.019199999
63,1742738795.3227084,0.0163999982
64,1742738795.8722446,0.0159999989
65,1742738796.4390907,0.0331999995
66,1742738797.0049634,0.0299999993
67,1742738798.1192198,0.0163999982
68,1742738798.6893156,0.0295999981
69,1742738799.818527,0.0179999992
70,1742738800.3885934,0.0148
71,1742738801.515619,0.0151999993
72,1742738802.0820422,0.0243999995
73,1742738802.6496112,0.0172000006
74,1742738803.2065418,0.0164000001
75,1742738804.3303154,0.0348000005
76,1742738805.4633076,0.0307999998
77,1742738806.0405133,0.021999998
78,1742738807.722834,0.0248000007
79,1742738808.2894228,0.0231999997
80,1742738808.8550177,0.0184000004
81,1742738809.4212623,0.030799998
82,1742738810.0402274,0.0155999996
83,1742738811.1533673,0.0267999992
