,t,V
0,1742217926.8006854,0.0149999997
1,1742217927.394933,0.015399999
2,1742217927.9773674,0.0231999997
3,1742217928.5406947,0.0187999997
4,1742217929.1531572,0.0305999983
5,1742217929.7093704,0.0383999981
6,1742217930.3118956,0.023
7,1742217930.881418,0.0223999992
8,1742217931.485548,0.0197999999
9,1742217932.0382044,0.0350000001
10,1742217932.652404,0.0394000001
11,1742217933.2133875,0.0260000005
12,1742217933.8173916,0.0365999974
13,1742217934.4058988,0.0143999998
14,1742217935.00097,0.0218000002
15,1742217935.544704,0.0136000002
16,1742217936.1534562,0.0339999981
17,1742217936.7131917,0.0196000002
18,1742217937.3053293,0.0243999995
19,1742217937.861109,0.0346000008
20,1742217938.4669259,0.0412000008
21,1742217939.0291219,0.0403999984
22,1742217939.6205802,0.0173999984
23,1742217940.1739964,0.0211999994
24,1742217940.78038,0.0287999995
25,1742217941.354804,0.0337999985
26,1742217941.9614635,0.0383999981
27,1742217942.5077925,0.0395999998
28,1742217943.1028452,0.0183999985
29,1742217943.6635463,0.019199999
30,1742217944.2684186,0.0206000004
31,1742217944.8203914,0.0315999985
32,1742217945.4188523,0.0410000011
33,1742217945.9804904,0.0297999997
34,1742217946.571788,0.019799998
35,1742217947.128565,0.0383999981
36,1742217947.7333038,0.0388000011
37,1742217948.2953973,0.0346000008
38,1742217948.9072156,0.0219999999
39,1742217949.4905643,0.0377999991
40,1742217950.07872,0.0149999997
41,1742217950.6420124,0.0379999988
42,1742217951.2324555,0.0291999988
43,1742217951.7968721,0.0260000005
44,1742217952.385081,0.0181999989
45,1742217952.9630837,0.0389999971
46,1742217953.5703504,0.0187999997
47,1742217954.1468203,0.0373999998
48,1742217954.7522717,0.0182000007
49,1742217955.313158,0.0335999988
50,1742217955.9027548,0.0148
51,1742217956.4563937,0.0414000005
52,1742217957.0452623,0.0304000005
53,1742217957.6115239,0.0410000011
54,1742217958.2052581,0.0395999998
55,1742217958.7640707,0.0353999995
56,1742217959.354767,0.025799999
57,1742217959.91513,0.0207999982
58,1742217960.5207288,0.0368000008
59,1742217961.0814269,0.0325999968
60,1742217961.686813,0.0348000005
61,1742217962.2482574,0.0277999993
62,1742217962.8361042,0.0394000001
63,1742217963.3927782,0.0388000011
64,1742217963.9865582,0.0233999994
65,1742217964.5622265,0.0255999994
66,1742217965.1543567,0.0403999984
67,1742217965.707354,0.0194000006
68,1742217966.3200629,0.0239999983
69,1742217966.879225,0.0364000015
70,1742217967.4713292,0.0313999988
71,1742217968.0161848,0.0137999998
72,1742217968.6196556,0.0136000002
73,1742217969.181229,0.0164000001
74,1742217969.7650316,0.0353999995
75,1742217970.328664,0.0363999978
76,1742217970.9218678,0.0281999987
77,1742217971.4826074,0.0307999998
78,1742217972.0715673,0.0348000005
79,1742217972.6478817,0.0361999981
80,1742217973.252948,0.0353999995
