,t,V
0,1742220141.975551,0.0267999992
1,1742220142.5217433,0.0208000001
2,1742220143.07565,0.0199999996
3,1742220143.6248581,0.0399999991
4,1742220144.1744227,0.0155999996
5,1742220144.724973,0.0315999985
6,1742220145.2762194,0.0347999968
7,1742220145.8258655,0.0323999971
8,1742220146.375765,0.0347999968
9,1742220146.9374628,0.0359999985
10,1742220147.4904988,0.0252
11,1742220148.0362825,0.0227999985
12,1742220148.5708156,0.0243999995
13,1742220149.1205964,0.0299999993
14,1742220149.6906357,0.0163999982
15,1742220150.2432961,0.0355999991
16,1742220150.7918973,0.0399999991
17,1742220151.3526044,0.0339999981
18,1742220151.9063032,0.0375999995
19,1742220152.4567304,0.0344000012
20,1742220153.0032737,0.0292000007
21,1742220153.5525014,0.023599999
22,1742220154.1216986,0.0343999974
23,1742220154.6871748,0.0216000006
24,1742220155.2404363,0.0164000001
25,1742220155.7917657,0.0395999961
26,1742220156.3750873,0.0179999992
27,1742220156.9436913,0.0143999988
28,1742220157.492567,0.0267999992
29,1742220158.042037,0.0135999992
30,1742220158.5932374,0.027999999
31,1742220159.1426883,0.0148
32,1742220159.6930974,0.0419999994
33,1742220160.2431145,0.0151999993
34,1742220160.790126,0.0171999987
35,1742220161.3429842,0.0275999997
36,1742220161.8931215,0.0287999995
37,1742220162.443595,0.0127999997
38,1742220162.9923973,0.0272000004
39,1742220163.542767,0.0179999992
40,1742220164.0850716,0.0240000002
41,1742220164.6529713,0.0343999974
42,1742220165.2104514,0.0187999997
43,1742220165.7730057,0.019199999
44,1742220166.3435109,0.0395999961
45,1742220166.902679,0.026399998
46,1742220167.4600642,0.0151999993
47,1742220168.009203,0.030799998
48,1742220168.5597498,0.0216000006
49,1742220169.10837,0.0275999997
50,1742220169.6601863,0.0327999964
51,1742220170.2435946,0.0167999994
52,1742220170.7889814,0.0199999996
53,1742220171.3350484,0.0207999982
54,1742220171.9041646,0.0355999991
55,1742220172.4569836,0.0131999999
56,1742220173.0051556,0.0187999997
57,1742220173.593697,0.027999999
58,1742220174.143769,0.0284000002
59,1742220174.6929078,0.0347999968
60,1742220175.2445784,0.0259999987
61,1742220175.7928221,0.0315999985
62,1742220176.3614686,0.0243999995
63,1742220176.9075315,0.0375999995
