,t,V
0,1742217654.3282065,0.0416000001
1,1742217654.8843758,0.0360000022
2,1742217655.4980404,0.0325999968
3,1742217656.0583594,0.0364000015
4,1742217656.660078,0.0350000001
5,1742217657.2226517,0.0270000007
6,1742217657.8265483,0.0362000018
7,1742217658.3859172,0.0233999994
8,1742217659.0024326,0.0291999988
9,1742217659.5863652,0.0365999974
10,1742217660.1850438,0.0163999982
11,1742217660.7353027,0.0265999995
12,1742217661.3325567,0.0322000012
13,1742217661.8874998,0.0201999992
14,1742217662.4860644,0.0303999986
15,1742217663.0442305,0.030199999
16,1742217663.6946628,0.0174000002
17,1742217664.261514,0.0247999988
18,1742217664.822682,0.0196000002
19,1742217665.3919685,0.0347999968
20,1742217665.9445353,0.0183999985
21,1742217666.4877741,0.0387999974
22,1742217667.0353858,0.0228000004
23,1742217667.6086476,0.021399999
24,1742217668.1589968,0.0238000005
25,1742217668.704561,0.021399999
26,1742217669.257629,0.0215999987
27,1742217669.8071542,0.0315999985
28,1742217670.3771114,0.0389999971
29,1742217670.9377005,0.0173999984
30,1742217671.491691,0.0388000011
31,1742217672.0540469,0.0326000005
32,1742217672.6064672,0.0281999987
33,1742217673.1783278,0.0199999996
34,1742217673.7455409,0.0159999989
35,1742217674.2924163,0.0345999971
36,1742217674.8865292,0.0344000012
37,1742217675.4423268,0.0311999992
38,1742217676.0117278,0.030799998
39,1742217676.5603087,0.0206000004
40,1742217677.112994,0.0445999987
41,1742217677.6950433,0.0196000002
42,1742217678.2616248,0.0281999987
43,1742217678.8119566,0.0182000007
44,1742217679.3700554,0.0307999998
45,1742217679.9450488,0.0214000009
46,1742217680.512934,0.0155999996
47,1742217681.0775702,0.0275999997
48,1742217681.6283853,0.026399998
49,1742217682.1926508,0.0372000001
50,1742217682.7437077,0.0368000008
51,1742217683.3100176,0.0366000012
52,1742217683.87073,0.0216000006
53,1742217684.4410312,0.0167999994
54,1742217684.9941745,0.0401999988
55,1742217685.5444882,0.0296
56,1742217686.0937147,0.0280000009
57,1742217686.6604779,0.0331999995
58,1742217687.2091885,0.0219999999
59,1742217687.773012,0.0315999985
60,1742217688.3258734,0.0350000001
61,1742217688.878518,0.0255999994
62,1742217689.422015,0.0336000025
63,1742217689.9752128,0.0309999976
64,1742217690.5428557,0.0303999986
65,1742217691.1120055,0.0239999983
66,1742217691.658751,0.0336000025
67,1742217692.2267697,0.0373999998
68,1742217692.7697878,0.0281999987
69,1742217693.3259954,0.0233999994
70,1742217693.8889842,0.0342000015
71,1742217694.4550908,0.0392000005
72,1742217695.0266197,0.0250000004
73,1742217695.577684,0.0331999995
74,1742217696.1259723,0.0185999982
75,1742217696.6796522,0.0133999996
76,1742217697.2306428,0.0335999988
77,1742217697.7905369,0.0342000015
78,1742217698.363855,0.0145999994
79,1742217698.9153652,0.0267999992
80,1742217699.4749675,0.0328000002
81,1742217700.0256445,0.0250000004
82,1742217700.5758643,0.0135999992
83,1742217701.126291,0.0331999995
84,1742217701.6972628,0.0241999999
85,1742217702.2559366,0.0274
86,1742217702.8302522,0.0167999994
87,1742217703.3992493,0.0165999997
88,1742217703.9589312,0.0346000008
89,1742217704.522502,0.0345999971
90,1742217705.0905771,0.0414000005
91,1742217705.6397927,0.0377999991
92,1742217706.2029383,0.0390000008
93,1742217706.7819169,0.0221999977
94,1742217707.3467343,0.023599999
95,1742217707.8918288,0.0333999991
96,1742217708.4456549,0.0328000002
97,1742217709.011584,0.0280000009
98,1742217709.5966315,0.0331999995
99,1742217710.1633604,0.0335999988
100,1742217710.7273026,0.0296
101,1742217711.2907426,0.0399999991
102,1742217711.8463242,0.0326000005
103,1742217712.3937898,0.0329999998
104,1742217712.9629512,0.0335999988
105,1742217713.5305996,0.0284000002
106,1742217714.0782182,0.0252
107,1742217714.6303942,0.0359999985
108,1742217715.1961133,0.0203999989
109,1742217715.758583,0.0243999995
110,1742217716.313028,0.0388000011
111,1742217716.876588,0.0417999998
112,1742217717.4418802,0.019199999
113,1742217717.9976919,0.028599998
114,1742217718.5482988,0.0291999988
115,1742217719.107361,0.0223999992
116,1742217719.6628957,0.0201999992
117,1742217720.206209,0.0353999995
118,1742217720.7825809,0.0141999992
119,1742217721.3414097,0.0165999979
120,1742217721.9079483,0.0269999988
121,1742217722.4771445,0.0383999981
122,1742217723.0443509,0.0270000007
123,1742217723.5988858,0.0250000004
124,1742217724.1587415,0.0243999995
125,1742217724.711039,0.0159999989
126,1742217725.2636323,0.0174000002
127,1742217725.8430302,0.0218000002
128,1742217726.4127812,0.0353999995
129,1742217726.9609642,0.0355999991
130,1742217727.5227342,0.0368000008
131,1742217728.0800161,0.0370000005
132,1742217728.664117,0.0416000001
133,1742217729.2080076,0.0169999991
134,1742217729.7806964,0.0339999981
135,1742217730.3261466,0.0316000022
136,1742217730.8832178,0.0151999993
137,1742217731.4304516,0.0390000008
138,1742217731.9745293,0.021399999
139,1742217732.5499349,0.0231999997
140,1742217733.109003,0.0186000001
141,1742217733.6593108,0.0169999991
142,1742217734.2236254,0.0372000001
143,1742217734.85111,0.0267999992
144,1742217735.3934562,0.019199999
145,1742217735.9613419,0.0321999975
146,1742217736.5333796,0.0199999996
147,1742217737.09227,0.0204000007
148,1742217737.6654677,0.0277999993
149,1742217738.2335389,0.0331999995
150,1742217738.7994757,0.0355999991
