,t,V
0,1742202036.7784948,0.0218000002
1,1742202037.8963435,0.0231999997
2,1742202038.9966278,0.0133999996
3,1742202040.6454818,0.0337999985
4,1742202041.7423394,0.0139999995
5,1742202042.3066683,0.0260000005
6,1742202042.869675,0.0401999988
7,1742202043.9790568,0.0208000001
8,1742202044.5273778,0.0186000001
9,1742202045.0766168,0.0182000007
10,1742202045.6275163,0.0149999987
11,1742202046.1770837,0.0255999994
12,1742202046.7249875,0.0313999988
13,1742202047.280642,0.0265999995
14,1742202049.482309,0.0131999999
15,1742202051.6602244,0.0160000008
16,1742202052.2066972,0.0252
17,1742202053.914571,0.0387999974
18,1742202055.013668,0.0250000004
19,1742202056.661061,0.0287999995
20,1742202057.2129405,0.0274
21,1742202057.7602575,0.0315999985
22,1742202058.3082516,0.0403999984
23,1742202058.8642678,0.0333999991
24,1742202059.4138827,0.0263999999
25,1742202059.9628205,0.0299999993
26,1742202060.5122397,0.0151999993
27,1742202061.047161,0.026399998
28,1742202061.5951033,0.0307999998
29,1742202062.143536,0.0151999993
30,1742202063.2471032,0.0259999987
31,1742202063.7973883,0.0165999997
32,1742202064.347666,0.0379999988
33,1742202064.8944354,0.0177999996
34,1742202065.4450917,0.0299999975
35,1742202065.9918878,0.0315999985
36,1742202066.5434198,0.0329999998
37,1742202067.0980825,0.0331999995
38,1742202067.6412458,0.0403999984
39,1742202068.2048821,0.0326000005
40,1742202068.762403,0.0201999992
41,1742202069.3157558,0.0277999993
42,1742202069.8602931,0.0150000006
43,1742202070.9655304,0.0237999987
44,1742202071.5139613,0.0348000005
45,1742202072.5972946,0.0240000002
46,1742202073.1428697,0.0349999964
47,1742202073.6949143,0.0325999968
48,1742202074.2452826,0.0146000003
49,1742202074.7979763,0.021399999
50,1742202075.348261,0.0277999993
51,1742202076.445961,0.0209999997
52,1742202076.9940245,0.023
53,1742202077.5446684,0.0274
54,1742202078.096004,0.0157999992
55,1742202078.6558278,0.0289999992
56,1742202079.2315528,0.0160000008
57,1742202079.7811232,0.0182000007
58,1742202080.3366547,0.0407999977
59,1742202080.880926,0.0209999997
60,1742202081.4325056,0.0269999988
61,1742202081.9779713,0.0241999999
62,1742202082.5331554,0.0155999996
63,1742202083.0787537,0.0233999994
64,1742202083.6317956,0.0265999995
65,1742202084.1836092,0.0137999998
66,1742202084.7295077,0.0186000001
67,1742202085.2809615,0.0353999995
68,1742202085.8303592,0.0289999992
69,1742202086.9168425,0.0187999997
70,1742202087.4768007,0.0160000008
71,1742202088.0323782,0.0269999988
72,1742202088.5836406,0.0317999981
