,t,V
0,1742209312.606071,0.0377999991
1,1742209313.2145855,0.0267999992
2,1742209313.7878325,0.030799998
3,1742209314.393391,0.0373999998
4,1742209314.955892,0.0289999992
5,1742209315.5685067,0.0233999994
6,1742209316.120398,0.0347999968
7,1742209316.717682,0.0186000001
8,1742209317.2765312,0.0216000006
9,1742209317.8830338,0.0329999998
10,1742209318.4443214,0.0226000007
11,1742209319.046474,0.0241999999
12,1742209319.6095355,0.0175999999
13,1742209320.21725,0.0363999978
14,1742209321.3996475,0.024199998
15,1742209321.9567754,0.0241999999
16,1742209322.5664015,0.0321999975
17,1742209323.1245015,0.0315999985
18,1742209323.7344701,0.0397999957
19,1742209324.3084419,0.0361999981
20,1742209324.8995304,0.0145999994
21,1742209325.4554691,0.0385999978
22,1742209326.0653005,0.0321999975
23,1742209326.6251316,0.0387999974
24,1742209327.227201,0.0262000002
25,1742209327.7896428,0.0377999991
26,1742209328.4010499,0.019199999
27,1742209328.960344,0.0389999971
28,1742209329.5495865,0.0393999964
29,1742209330.1014612,0.0379999988
30,1742209330.7176063,0.0375999995
31,1742209331.2701674,0.030199999
32,1742209331.883616,0.0281999987
33,1742209332.4619005,0.0145999994
34,1742209333.0619783,0.0196000002
35,1742209333.6275067,0.0375999995
36,1742209334.2780805,0.0379999988
37,1742209334.8372498,0.0345999971
38,1742209335.4165757,0.0253999997
39,1742209335.9743683,0.0277999993
40,1742209336.563803,0.0162000004
41,1742209337.1433902,0.0159999989
42,1742209338.3083968,0.0357999988
43,1742209338.8976243,0.0253999997
44,1742209339.47835,0.0339999981
45,1742209340.0852923,0.0221999995
46,1742209340.6444798,0.0179999992
47,1742209341.2383158,0.0159999989
48,1742209341.7904336,0.0369999968
49,1742209342.3776124,0.0317999981
50,1742209342.9398525,0.0321999975
51,1742209343.584492,0.0291999988
52,1742209344.1434786,0.023
53,1742209344.732381,0.0381999984
54,1742209345.2889993,0.0432000011
55,1742209345.9115403,0.0345999971
56,1742209346.4768581,0.0397999994
57,1742209347.0661025,0.0343999974
58,1742209347.6460178,0.0209999997
59,1742209348.22876,0.0357999988
60,1742209348.794832,0.0303999986
61,1742209349.3953614,0.0361999981
62,1742209349.9414794,0.0359999985
63,1742209350.5465765,0.0267999992
64,1742209351.1107452,0.0215999987
65,1742209351.697715,0.0367999971
66,1742209352.2627888,0.0321999975
67,1742209352.865224,0.0159999989
68,1742209353.4217417,0.0328000002
69,1742209354.0173018,0.024199998
70,1742209354.5742779,0.0175999999
71,1742209355.1835823,0.0389999971
72,1742209355.7465556,0.0289999992
73,1742209356.3311527,0.0309999995
74,1742209356.8932028,0.0197999999
75,1742209357.4988604,0.0377999991
76,1742209358.089538,0.0379999988
77,1742209358.6770759,0.0135999992
78,1742209359.2270534,0.0294000003
79,1742209359.8214035,0.0193999987
80,1742209360.3748033,0.0145999994
81,1742209360.9890757,0.0143999998
82,1742209361.573687,0.0342000015
83,1742209362.1434252,0.0322000012
84,1742209362.7120466,0.0311999992
85,1742209363.3318174,0.021399999
86,1742209363.897377,0.0283999983
87,1742209364.4671834,0.0164000001
88,1742209365.0298378,0.0287999995
89,1742209365.6550965,0.0149999997
90,1742209366.2483392,0.0221999995
91,1742209366.8091922,0.0201999992
92,1742209367.3738184,0.0324000008
93,1742209367.9437506,0.021399999
94,1742209368.497585,0.0193999987
95,1742209369.0552418,0.0139999995
96,1742209369.6058693,0.0171999987
97,1742209370.179558,0.0395999998
98,1742209370.731227,0.0233999994
99,1742209371.2799497,0.0209999997
100,1742209371.8452077,0.0379999988
101,1742209372.395269,0.0350000001
102,1742209372.9467807,0.0160000008
103,1742209373.4958055,0.0223999992
104,1742209374.0624077,0.0240000002
105,1742209374.62424,0.0164000001
106,1742209375.1931636,0.0315999985
107,1742209375.7418277,0.027999999
108,1742209376.2962246,0.0329999998
109,1742209376.8406506,0.0337999985
110,1742209377.4114974,0.0299999993
111,1742209377.973946,0.0353999995
112,1742209378.547802,0.0152000003
113,1742209379.1094253,0.0179999992
114,1742209379.6633205,0.0413999967
115,1742209380.2257524,0.024199998
116,1742209380.791736,0.0357999988
117,1742209381.3609302,0.0353999995
118,1742209381.9111512,0.029000001
119,1742209382.4624925,0.0309999995
120,1742209383.0323493,0.0185999982
121,1742209383.5777092,0.0293999985
122,1742209384.1270874,0.0186000001
123,1742209384.6806493,0.0323999971
124,1742209385.226304,0.0149999997
