,t,V
0,1742218758.7318137,0.0211999994
1,1742218759.2883234,0.0333999991
2,1742218759.8341284,0.0328000002
3,1742218760.3809679,0.0361999981
4,1742218760.9493742,0.0411999971
5,1742218761.5197148,0.026800001
6,1742218762.067837,0.0339999981
7,1742218762.6203072,0.0353999995
8,1742218763.1716306,0.030799998
9,1742218763.720696,0.0275999997
10,1742218764.2675657,0.0385999978
11,1742218764.8140082,0.0423999988
12,1742218765.3831296,0.0212000012
13,1742218765.949337,0.0410000011
14,1742218766.501685,0.0229999982
15,1742218767.0675042,0.0281999987
16,1742218767.6338913,0.0357999988
17,1742218768.1880517,0.0248000007
18,1742218768.7543104,0.0293999985
19,1742218769.301913,0.0255999994
20,1742218769.8721282,0.0223999992
21,1742218770.432404,0.0350000001
22,1742218770.9834228,0.0359999985
23,1742218771.5319178,0.0357999988
24,1742218772.0883148,0.0250000004
25,1742218772.638435,0.0355999991
26,1742218773.1798346,0.0208000001
27,1742218773.7545056,0.0389999971
28,1742218774.310639,0.0417999998
29,1742218774.8876185,0.0401999988
30,1742218775.4466026,0.0355999991
31,1742218776.0222266,0.0217999984
32,1742218776.567814,0.0350000001
33,1742218777.114256,0.0401999988
34,1742218777.686473,0.0225999989
35,1742218778.234905,0.0339999981
36,1742218778.77903,0.030199999
37,1742218779.3461504,0.0457999967
38,1742218779.9047923,0.0357999988
39,1742218780.4685516,0.0364000015
40,1742218781.0221853,0.0285999998
41,1742218781.568538,0.0258000009
42,1742218782.1151743,0.0417999998
43,1742218782.6864004,0.0275999997
44,1742218783.231796,0.0211999994
45,1742218783.7885387,0.0355999991
46,1742218784.3365798,0.0326000005
47,1742218784.9067695,0.0333999991
48,1742218785.4664824,0.0306000002
49,1742218786.038664,0.0347999968
50,1742218786.6085737,0.0377999991
51,1742218787.1734712,0.0251999982
52,1742218787.718969,0.0345999971
53,1742218788.2833695,0.0346000008
54,1742218788.8395085,0.0255999994
55,1742218789.4067469,0.0311999992
56,1742218789.9708056,0.0219999999
57,1742218790.5205417,0.0370000005
58,1742218791.0888608,0.0303999986
59,1742218791.6382346,0.0189999994
60,1742218792.190096,0.0245999992
61,1742218792.755143,0.0340000018
62,1742218793.31249,0.0329999998
63,1742218793.8817475,0.0395999998
64,1742218794.4400883,0.0399999991
65,1742218794.9899504,0.0218000002
66,1742218795.556462,0.0291999988
67,1742218796.1058998,0.0307999998
68,1742218796.6518948,0.0327999964
69,1742218797.2039454,0.019799998
70,1742218797.77122,0.0258000009
71,1742218798.3388612,0.0397999994
72,1742218798.8898358,0.0273999982
73,1742218799.4562657,0.0228000004
74,1742218800.0128653,0.0367999971
75,1742218800.572038,0.0324000008
76,1742218801.1190224,0.023
77,1742218801.6886702,0.0453999974
78,1742218802.2508476,0.0346000008
79,1742218802.8207526,0.0260000005
80,1742218803.3897116,0.0309999995
81,1742218803.9574559,0.027999999
82,1742218804.5228496,0.0196000002
83,1742218805.0906975,0.0219999999
84,1742218805.656363,0.0241999999
85,1742218806.2230527,0.0395999998
86,1742218806.7645915,0.0372000001
87,1742218807.3241575,0.0403999984
88,1742218807.8746543,0.0227999985
89,1742218808.4362972,0.0223999992
90,1742218808.9818492,0.0350000001
91,1742218809.5407739,0.0417999998
92,1742218810.1304126,0.0350000001
93,1742218810.6918147,0.0259999987
94,1742218811.2567909,0.0365999974
95,1742218811.8190422,0.0228000004
96,1742218812.375012,0.0265999995
97,1742218812.9407156,0.0369999968
98,1742218813.506402,0.0383999981
99,1742218814.0740228,0.0193999987
100,1742218814.620334,0.0331999995
101,1742218815.2241313,0.0194000006
102,1742218815.7920122,0.0199999996
103,1742218816.3350782,0.0285999998
104,1742218816.88821,0.0272000004
105,1742218817.458731,0.0223999992
106,1742218818.0231924,0.0357999988
107,1742218818.6036758,0.021999998
108,1742218819.1579442,0.030799998
109,1742218819.7239592,0.0339999981
110,1742218820.306853,0.0383999981
111,1742218820.8584886,0.0381999984
112,1742218821.4219985,0.0315999985
113,1742218821.9679163,0.0204000007
114,1742218822.5427837,0.0223999992
115,1742218823.109349,0.0221999995
116,1742218823.675023,0.0267999992
117,1742218824.242252,0.023599999
118,1742218824.804261,0.0243999995
119,1742218825.365584,0.0328000002
120,1742218825.9420197,0.0365999974
121,1742218826.5020227,0.0321999975
122,1742218827.0549488,0.0381999984
123,1742218827.6216583,0.0277999993
124,1742218828.170056,0.025799999
125,1742218828.7212262,0.0247999988
126,1742218829.2764277,0.0199999996
127,1742218829.8432064,0.0205999985
128,1742218830.4026284,0.0369999968
129,1742218830.9592745,0.0215999987
130,1742218831.508415,0.0335999988
131,1742218832.0574188,0.0350000001
132,1742218832.6417034,0.0294000003
133,1742218833.1865141,0.0372000001
134,1742218833.7418587,0.0347999968
135,1742218834.29014,0.0381999984
136,1742218834.84221,0.0315999985
137,1742218835.391788,0.0317999981
138,1742218835.9602952,0.0223999992
139,1742218836.5250235,0.0353999995
140,1742218837.0744987,0.0274
141,1742218837.6376503,0.0243999995
142,1742218838.2027428,0.021399999
143,1742218838.7586143,0.0261999983
144,1742218839.3023806,0.0297999997
145,1742218839.9236329,0.0366000012
146,1742218840.524539,0.0321999975
147,1742218841.0906353,0.0399999991
148,1742218841.7406144,0.0307999998
149,1742218842.3522177,0.0357999988
150,1742218842.915378,0.0142000001
151,1742218843.5040925,0.0267999992
152,1742218844.113131,0.0339999981
153,1742218844.7032342,0.0197999999
154,1742218845.311616,0.0385999978
155,1742218845.8707428,0.0324000008
156,1742218846.4634352,0.0357999988
157,1742218847.0188475,0.0337999985
158,1742218847.6275218,0.0283999983
159,1742218848.1911905,0.0187999997
160,1742218848.7984173,0.0317999981
161,1742218849.3551536,0.0375999995
162,1742218849.9585972,0.0381999984
163,1742218850.5439632,0.0253999997
164,1742218851.1494195,0.0355999991
