,t,V
0,1742208121.2224665,0.0143999998
1,1742208121.7921765,0.0181999989
2,1742208122.4313967,0.0333999991
3,1742208122.9841914,0.0180000011
4,1742208123.5585287,0.025799999
5,1742208124.1020613,0.0329999961
6,1742208124.6651752,0.0145999994
7,1742208125.2222812,0.0359999985
8,1742208125.8471282,0.0395999998
9,1742208126.3924234,0.0331999995
10,1742208126.957646,0.0367999971
11,1742208127.5263085,0.0373999998
12,1742208128.0904627,0.0287999976
13,1742208128.643183,0.0159999989
14,1742208129.257501,0.0351999961
15,1742208129.807352,0.0277999993
16,1742208130.3985295,0.0172000006
17,1742208130.956293,0.0323999971
18,1742208131.5296273,0.0333999991
19,1742208132.0914192,0.0303999986
20,1742208132.6534443,0.0170000009
21,1742208133.2027013,0.0240000002
22,1742208133.7683787,0.0136000002
23,1742208134.3746195,0.0325999968
24,1742208134.9345207,0.0219999999
25,1742208135.5183191,0.0435999967
26,1742208136.0693176,0.0208000001
27,1742208136.6231284,0.0160000008
28,1742208137.1825426,0.0328000002
29,1742208137.7250392,0.0201999992
30,1742208138.2808838,0.0343999974
31,1742208138.8261447,0.0149999997
32,1742208139.4499526,0.027999999
33,1742208140.0076292,0.0218000002
34,1742208140.5930014,0.0311999973
35,1742208141.1432662,0.0341999978
36,1742208141.7317612,0.0161999986
37,1742208142.2939575,0.0158000011
38,1742208142.8635736,0.0170000009
39,1742208143.4197917,0.0345999971
40,1742208144.0480838,0.0386000015
41,1742208144.6042438,0.0292000007
42,1742208145.183971,0.0153999999
43,1742208145.7361925,0.0272000004
44,1742208146.303396,0.0165999997
45,1742208146.8539078,0.0317999981
46,1742208147.436452,0.0245999992
47,1742208147.9700983,0.0148
48,1742208148.595983,0.0162000004
49,1742208149.1609945,0.0157999992
50,1742208149.724586,0.0299999975
51,1742208150.2693412,0.0333999991
52,1742208150.8393645,0.0310000014
53,1742208151.4021916,0.0435999967
54,1742208151.9583201,0.0216000006
55,1742208152.510258,0.0333999991
56,1742208153.0760033,0.0263999999
57,1742208153.6289163,0.0145999994
58,1742208154.2427177,0.0350000001
59,1742208154.7926698,0.0365999974
60,1742208155.3774567,0.0271999985
61,1742208155.9376829,0.0245999992
62,1742208156.5187612,0.0204000007
63,1742208157.0791707,0.0199999996
64,1742208157.694556,0.0289999992
65,1742208158.244495,0.0195999984
66,1742208158.861097,0.0297999978
67,1742208159.4041011,0.0159999989
68,1742208159.9835978,0.0233999994
69,1742208160.5234685,0.026800001
70,1742208161.0891783,0.0311999992
71,1742208161.6444347,0.0307999998
72,1742208162.1988876,0.017599998
73,1742208162.7419062,0.0347999968
74,1742208163.303482,0.0333999991
75,1742208163.861672,0.0201999992
76,1742208164.417758,0.0274
77,1742208164.976981,0.0159999989
78,1742208165.5403337,0.0361999981
79,1742208166.0753307,0.0387999974
80,1742208166.6951478,0.0347999968
81,1742208167.2579858,0.0253999997
82,1742208167.8285167,0.0415999964
83,1742208168.3882158,0.0348000005
84,1742208169.0172653,0.0431999974
85,1742208169.5546954,0.0296
86,1742208170.136829,0.0329999998
87,1742208170.7090647,0.0285999998
88,1742208171.2706904,0.0209999979
89,1742208171.8097217,0.0321999975
90,1742208172.3745737,0.0165999997
91,1742208172.924462,0.0240000002
92,1742208173.5495427,0.0339999981
93,1742208174.1085877,0.0196000002
94,1742208174.7167506,0.0148
95,1742208175.2908056,0.0281999987
96,1742208175.8661892,0.0255999994
97,1742208176.429157,0.0291999988
98,1742208176.993788,0.0355999991
99,1742208177.543495,0.0340000018
100,1742208178.10043,0.0137999998
101,1742208178.661195,0.0289999992
102,1742208179.2203264,0.0151999993
103,1742208179.7760522,0.0315999985
104,1742208180.33887,0.0340000018
105,1742208180.9067423,0.0164000001
106,1742208181.4722576,0.0305999983
107,1742208182.0292673,0.0187999997
108,1742208182.6628377,0.0145999994
109,1742208183.228382,0.031200001
110,1742208183.7960732,0.0184000004
111,1742208184.3391883,0.0355999991
112,1742208184.903581,0.0357999988
113,1742208185.4591677,0.025799999
114,1742208186.0275989,0.0331999995
115,1742208186.5630841,0.0333999991
116,1742208187.1185877,0.019199999
117,1742208187.6770759,0.0368000008
118,1742208188.243638,0.0218000002
119,1742208188.8122494,0.0295999981
120,1742208189.3724093,0.0135999992
121,1742208189.9280667,0.0409999974
122,1742208190.5373847,0.0148000009
123,1742208191.0957718,0.030199999
124,1742208191.6770735,0.0304000005
125,1742208192.2251163,0.0139999995
126,1742208192.8186302,0.0172000006
127,1742208193.3570862,0.0140000004
128,1742208193.9525151,0.025799999
129,1742208194.5569196,0.0173999984
130,1742208195.1123722,0.0177999996
131,1742208195.6619754,0.0367999971
132,1742208196.2356591,0.0228000004
133,1742208196.7953432,0.0325999968
134,1742208197.418005,0.030199999
135,1742208197.9627364,0.0375999995
136,1742208198.5322812,0.0355999991
137,1742208199.6549046,0.0175999999
138,1742208200.2097633,0.0399999991
139,1742208200.83403,0.0216000006
140,1742208201.3952374,0.0321999975
141,1742208201.9686441,0.0365999974
142,1742208202.5273392,0.0186000001
143,1742208203.0869808,0.019199999
144,1742208203.6437204,0.0318000019
145,1742208204.269799,0.0325999968
146,1742208204.8244514,0.0248000007
147,1742208205.3954048,0.0291999988
148,1742208205.9666214,0.0141999992
149,1742208206.5244732,0.0228000004
150,1742208207.0778184,0.0149999997
151,1742208207.6984897,0.0262000002
152,1742208208.264988,0.0323999971
153,1742208208.8339648,0.0182000007
154,1742208209.3950374,0.0243999995
155,1742208209.954497,0.031200001
156,1742208210.4971874,0.0273999982
157,1742208211.0541759,0.0353999995
158,1742208211.6151743,0.0215999987
159,1742208212.2324212,0.0393999964
160,1742208212.7969465,0.0186000001
161,1742208213.369927,0.0203999989
162,1742208213.9285102,0.0206000004
163,1742208214.4684258,0.0167999994
164,1742208215.0313184,0.0323999971
165,1742208215.58757,0.0372000001
166,1742208216.145237,0.0208000001
167,1742208216.708312,0.0184000004
168,1742208217.2450368,0.0315999985
169,1742208217.8233945,0.0240000002
170,1742208218.3736317,0.0207999982
171,1742208218.9450018,0.0375999995
172,1742208220.1369157,0.0324000008
173,1742208220.6770597,0.0341999978
174,1742208221.2494369,0.0321999975
175,1742208221.8119686,0.0343999974
176,1742208222.3750885,0.0251999982
177,1742208222.924663,0.0309999995
178,1742208223.4930742,0.0215999987
179,1742208224.0323439,0.0275999997
180,1742208224.5906284,0.0211999994
181,1742208225.148572,0.0373999961
182,1742208225.709851,0.0265999977
183,1742208226.2584815,0.0341999978
184,1742208226.8209581,0.0145999994
185,1742208227.3780284,0.021999998
186,1742208227.9581964,0.0253999997
187,1742208228.513827,0.0283999983
188,1742208229.1556802,0.0164000001
189,1742208229.7000482,0.0297999997
190,1742208230.2842178,0.0161999986
191,1742208230.83233,0.0164000001
192,1742208231.3931143,0.0159999989
193,1742208231.9470072,0.0139999995
194,1742208232.500027,0.0282000005
195,1742208233.065923,0.0267999992
196,1742208234.1616287,0.0367999971
197,1742208234.7263098,0.0329999961
198,1742208235.2840812,0.0373999998
199,1742208235.8481307,0.025799999
200,1742208236.3993452,0.0361999981
201,1742208237.0164745,0.0284000002
202,1742208237.5650842,0.0329999998
203,1742208238.1407466,0.0165999997
204,1742208238.6964798,0.0243999995
205,1742208239.332619,0.0221999995
206,1742208239.8776639,0.0149999997
207,1742208240.4665604,0.0289999992
208,1742208241.016793,0.0259999987
209,1742208241.5858648,0.0170000009
210,1742208242.1413915,0.0371999964
211,1742208242.7049701,0.0218000002
212,1742208243.266918,0.0197999999
213,1742208243.8882143,0.0319999978
214,1742208245.0206432,0.0170000009
215,1742208245.5742788,0.0338000022
216,1742208246.1769345,0.0133999996
217,1742208246.7244763,0.0361999981
218,1742208247.3338723,0.0433999971
219,1742208247.8811283,0.0291999988
220,1742208248.4506235,0.0375999995
221,1742208248.9946818,0.0319999978
222,1742208249.5557764,0.0289999992
223,1742208250.1114576,0.043999996
224,1742208250.7343802,0.0339999981
225,1742208251.2789438,0.0313999988
226,1742208251.8492334,0.0158000011
227,1742208252.4002318,0.0393999964
228,1742208253.0408473,0.0201999992
229,1742208253.5843673,0.0323999971
230,1742208254.226072,0.0194000006
231,1742208254.7787352,0.0233999994
232,1742208255.3713014,0.0261999983
233,1742208255.9125018,0.0196000002
234,1742208256.4916236,0.0383999981
235,1742208257.0306437,0.0326000005
236,1742208257.648774,0.0337999985
237,1742208258.212317,0.0369999968
238,1742208258.8070467,0.0197999999
239,1742208259.3519251,0.0249999985
240,1742208259.9412618,0.0277999993
241,1742208260.4950817,0.0447999984
242,1742208261.0777693,0.023599999
243,1742208261.6336195,0.0219999999
244,1742208262.1918135,0.0331999958
245,1742208262.7498376,0.0162000004
246,1742208263.3145626,0.0177999996
247,1742208263.8629558,0.031200001
248,1742208264.4871035,0.0319999978
249,1742208265.0325632,0.0315999985
250,1742208265.6227763,0.0297999997
251,1742208266.1763663,0.0181999989
252,1742208266.758998,0.0229999982
253,1742208267.3119128,0.0160000008
254,1742208267.940798,0.0252
255,1742208268.494726,0.0243999995
256,1742208269.0741389,0.0148000009
257,1742208269.6125581,0.0143999988
258,1742208270.2384982,0.0283999983
259,1742208270.7924767,0.0382000022
260,1742208271.3707428,0.0275999978
261,1742208271.9361513,0.0189999994
262,1742208272.4920666,0.0144000007
263,1742208273.051662,0.0204000007
264,1742208273.6735022,0.0164000001
265,1742208274.233356,0.0346000008
266,1742208274.8068001,0.0375999995
267,1742208275.3483765,0.0204000007
268,1742208275.972859,0.0335999988
269,1742208276.517759,0.0165999997
270,1742208277.073538,0.0328000002
271,1742208277.615155,0.0245999992
272,1742208278.1775045,0.0195999984
273,1742208278.7323709,0.0174000002
274,1742208279.3584938,0.0172000006
275,1742208279.9187136,0.0351999961
276,1742208280.4919782,0.0181999989
277,1742208281.0327978,0.0289999992
278,1742208281.588352,0.024199998
279,1742208282.1530921,0.0303999986
280,1742208282.7126293,0.0308000017
281,1742208283.2666972,0.0284000002
282,1742208283.890167,0.0189999994
283,1742208284.452818,0.030799998
284,1742208285.0353441,0.0215999987
285,1742208285.6011152,0.0309999995
286,1742208286.1739004,0.0239999983
287,1742208286.7366571,0.0248000007
288,1742208287.3004217,0.0237999987
289,1742208287.8522449,0.0323999971
290,1742208288.4846385,0.0321999975
291,1742208289.029309,0.0345999971
292,1742208289.601268,0.0170000009
293,1742208290.1670616,0.0193999987
294,1742208290.726912,0.0211999994
295,1742208291.286911,0.0333999991
296,1742208291.9049213,0.0284000002
297,1742208292.4511087,0.0201999992
298,1742208293.0352547,0.0152000003
299,1742208293.600249,0.0371999964
300,1742208294.1905487,0.0297999997
301,1742208294.7514575,0.0238000005
302,1742208295.313161,0.0218000002
303,1742208295.8514528,0.0345999971
304,1742208296.4101872,0.0369999968
305,1742208296.9517806,0.0145999994
306,1742208297.5071778,0.025799999
307,1742208298.0720384,0.0141999992
308,1742208298.6944158,0.0351999961
309,1742208299.238348,0.0241999999
310,1742208299.817572,0.0228000004
311,1742208300.3615878,0.0186000001
312,1742208301.469603,0.0284000002
313,1742208302.030181,0.0247999988
314,1742208302.5794003,0.0275999997
315,1742208303.1453927,0.0196000002
316,1742208303.7029593,0.0317999981
317,1742208304.2850263,0.0443999991
318,1742208304.8325398,0.0287999995
319,1742208305.445867,0.0144000007
320,1742208306.0016317,0.0365999974
321,1742208306.5902238,0.0394000001
322,1742208307.1380599,0.0299999993
323,1742208307.7077177,0.0262000002
324,1742208308.253909,0.0357999988
325,1742208308.8705044,0.0142000001
