,t,V
0,1742462614.7267835,0.2840000391
1,1742462615.2723615,0.4960000515
2,1742462615.82259,0.4800000489
3,1742462616.9604192,0.3320000172
4,1742462618.6019497,0.3840000033
5,1742462619.1538446,0.2880000174
6,1742462619.7172008,0.7440000176
7,1742462620.269665,0.3799999952
8,1742462620.87243,0.4720000327
9,1742462621.4267075,0.2840000391
10,1742462621.9932754,0.3080000281
11,1742462622.5545034,0.6600000858
12,1742462623.125209,0.6800000668
13,1742462623.6885698,0.408000052
14,1742462624.2618012,0.7879999876
15,1742462624.826882,0.3440000415
16,1742462625.9601247,0.4160000086
17,1742462627.0772557,0.380000025
18,1742462627.6428318,0.356000036
19,1742462629.8738668,0.3960000575
20,1742462630.4401107,0.5519999862
21,1742462631.0026999,0.4160000086
22,1742462631.5606422,0.6760000587
23,1742462632.1179178,0.4920000136
24,1742462632.6926274,0.6680000424
25,1742462633.2440693,0.3760000467
26,1742462633.811605,0.4120000601
27,1742462634.909121,0.3280000389
28,1742462635.4591115,0.5120000243
29,1742462636.0056922,0.4480000436
30,1742462636.577263,0.6640000343
31,1742462637.128315,0.2759999931
32,1742462637.6867144,0.3920000494
33,1742462639.3934915,0.3359999955
34,1742462639.959484,0.4040000439
35,1742462640.529573,0.3319999874
36,1742462641.6242993,0.432000041
37,1742462642.1718502,0.6200000048
38,1742462642.7202218,0.4120000303
39,1742462643.2897022,0.4400000274
40,1742462645.5026534,0.3120000064
41,1742462646.0788324,0.2840000093
42,1742462646.641022,0.5280000567
43,1742462647.1909661,0.3319999874
44,1742462647.7582972,0.3280000091
45,1742462648.3262875,0.3160000145
46,1742462648.876246,0.6040000319
47,1742462649.4206526,0.5240000486
48,1742462649.990333,0.2920000255
49,1742462650.5516658,0.736000061
50,1742462651.678343,0.324000001
51,1742462652.2375736,0.4440000057
52,1742462653.8898065,0.3640000224
53,1742462655.0062225,0.4240000248
54,1742462655.5533102,0.400000006
55,1742462656.1223388,0.3720000386
56,1742462657.7951658,0.4400000572
57,1742462659.4612637,0.6119999886
58,1742462660.0072403,0.4520000517
59,1742462660.5737395,0.4920000434
60,1742462661.1410282,0.4440000057
61,1742462661.712663,0.324000001
62,1742462662.8106544,0.3640000224
63,1742462663.9066336,0.536000073
64,1742462664.4688575,0.7559999824
65,1742462665.0271711,0.4400000274
66,1742462666.1276467,0.476000011
67,1742462666.6919696,0.5040000081
68,1742462667.2404785,0.6320000291
69,1742462668.3606353,0.4720000327
70,1742462668.921974,0.3800000548
71,1742462670.0275078,0.6000000238
72,1742462671.1466017,0.6040000319
73,1742462671.6919813,0.3759999871
74,1742462672.262731,0.6560000777
75,1742462672.8047063,0.7040000558
76,1742462675.0470846,0.5320000648
77,1742462675.6063387,0.5040000677
78,1742462676.159189,0.3200000226
79,1742462677.2727342,0.688000083
80,1742462677.8237996,0.6400000453
81,1742462678.3732438,0.4800000489
82,1742462678.9437187,0.3720000386
83,1742462679.4882734,0.3960000277
84,1742462681.2237415,0.4440000057
85,1742462681.7906291,0.3400000334
86,1742462682.9089565,0.6080000401
87,1742462683.45948,0.7080000639
88,1742462684.5549974,0.3720000386
89,1742462685.141057,0.3160000145
90,1742462686.2437065,0.4080000222
91,1742462686.808665,0.675999999
92,1742462687.3631654,0.280000031
93,1742462687.9065628,0.3519999981
94,1742462688.4593422,0.3600000441
95,1742462689.0287414,0.5280000567
96,1742462689.5761364,0.6120000482
97,1742462690.6769204,0.3359999955
98,1742462691.252518,0.7799999714
99,1742462692.3785703,0.280000031
100,1742462692.928254,0.4040000141
101,1742462693.4897141,0.6480000615
102,1742462694.062344,0.3920000196
103,1742462694.6314209,0.6640000343
104,1742462695.1775799,0.2920000255
105,1742462695.7300353,0.5000000596
106,1742462696.8313367,0.7160000801
107,1742462697.395263,0.6640000343
108,1742462698.5335398,0.3079999983
109,1742462699.0904245,0.4000000358
110,1742462699.6443007,0.3720000088
111,1742462700.193938,0.5760000348
112,1742462700.7568133,0.6080000401
113,1742462701.8624585,0.3880000412
114,1742462702.4277558,0.628000021
115,1742462702.993134,0.6440000534
116,1742462703.558919,0.3760000169
117,1742462704.6800249,0.3840000331
118,1742462705.2407637,0.2960000038
119,1742462705.816405,0.4360000193
120,1742462706.915471,0.5440000892
121,1742462707.460921,0.3120000064
122,1742462708.5862293,0.7480000257
123,1742462709.1454449,0.5800000429
124,1742462709.691281,0.2720000446
125,1742462710.262753,0.3080000281
126,1742462710.8250165,0.356000036
127,1742462711.399429,0.3000000119
128,1742462711.9504194,0.3760000467
129,1742462712.5030377,0.7960000038
130,1742462713.0593152,0.332000047
131,1742462713.609514,0.5640000701
132,1742462714.181439,0.6160000563
133,1742462715.8244083,0.584000051
134,1742462716.3942885,0.3240000308
135,1742462717.5110052,0.6640000343
136,1742462719.1788476,0.4320000112
137,1742462719.7434223,0.3199999928
138,1742462721.4243124,0.5120000243
139,1742462721.9753835,0.4920000434
140,1742462723.0906541,0.2920000553
141,1742462723.6657867,0.6000000834
142,1742462724.214027,0.2600000203
143,1742462724.781007,0.3320000172
144,1742462725.895618,0.4680000544
145,1742462726.445844,0.3519999981
146,1742462727.011602,0.4520000219
147,1742462727.5799615,0.2960000038
148,1742462728.1238518,0.3240000308
149,1742462728.6969373,0.5920000672
150,1742462729.268231,0.3520000279
151,1742462729.8352058,0.6320000291
152,1742462730.3811445,0.5040000677
153,1742462730.930135,0.5720000267
154,1742462731.4959311,0.3240000308
155,1742462732.0417235,0.280000031
156,1742462733.6962676,0.4480000138
157,1742462734.8173287,0.7760000229
158,1742462735.926415,0.4640000165
159,1742462737.0302076,0.6600000262
160,1742462737.5815358,0.3240000308
161,1742462738.1417477,0.3920000196
162,1742462739.2461624,0.6320000291
163,1742462739.8014045,0.3640000522
164,1742462740.9227984,0.7639999986
165,1742462742.0481615,0.3920000494
166,1742462743.699113,0.4440000355
167,1742462745.3594074,0.2880000472
168,1742462745.9154935,0.2960000038
169,1742462746.4841247,0.2880000174
170,1742462747.0310638,0.5199999809
171,1742462747.5844643,0.5920000672
172,1742462748.1462264,0.6080000401
173,1742462749.2600925,0.5360000134
174,1742462749.811751,0.3240000308
175,1742462751.4934323,0.5960000157
176,1742462752.0486772,0.3320000172
177,1742462753.7297597,0.5839999914
178,1742462754.2781913,0.5520000458
179,1742462754.833559,0.6200000644
180,1742462755.383808,0.5360000134
181,1742462756.4832678,0.3840000033
182,1742462757.0391555,0.7839999795
183,1742462757.594603,0.6400000453
