,t,V
0,1742458810.762911,0.4480000138
1,1742458811.8849165,0.3120000064
2,1742458812.4341028,0.5880000591
3,1742458812.9841638,0.4680000246
4,1742458814.6145804,0.3720000088
5,1742458815.1651304,0.5960000157
6,1742458815.7144299,0.6760000587
7,1742458816.2631128,0.3960000277
8,1742458817.897946,0.400000006
9,1742458819.0016186,0.408000052
10,1742458819.542604,0.5680000186
11,1742458820.6457171,0.4440000355
12,1742458821.1867645,0.2999999821
13,1742458822.2929475,0.4880000055
14,1742458823.9520931,0.3880000114
15,1742458825.0438976,0.5280000567
16,1742458826.1508129,0.3080000281
17,1742458827.243579,0.3160000145
18,1742458829.454318,0.3080000281
19,1742458829.9947863,0.3440000415
20,1742458831.0969324,0.3040000498
21,1742458831.6454692,0.6400000453
22,1742458832.2054524,0.7799999714
23,1742458832.7475417,0.6760000587
24,1742458833.2945435,0.3840000331
25,1742458833.8618734,0.7919999957
26,1742458834.9678755,0.3120000362
27,1742458835.525295,0.7839999795
28,1742458836.0697186,0.4440000057
29,1742458836.615943,0.6400000453
30,1742458837.7208037,0.5920000076
31,1742458838.2639725,0.4640000165
32,1742458838.7967565,0.4799999893
33,1742458839.3501892,0.45600003
34,1742458839.9118962,0.7480000257
35,1742458841.0791492,0.4200000167
36,1742458841.630959,0.4600000381
37,1742458842.7196596,0.484000057
38,1742458843.2674081,0.4280000627
39,1742458844.9113593,0.4480000436
40,1742458845.4682698,0.4240000248
41,1742458846.018988,0.3600000143
42,1742458846.5696495,0.3439999819
43,1742458847.1164327,0.3760000169
44,1742458847.6685355,0.5960000753
45,1742458848.7648225,0.432000041
46,1742458849.327602,0.7519999743
47,1742458850.4202123,0.7280000448
48,1742458852.5972884,0.560000062
49,1742458853.151579,0.3680000603
50,1742458853.703721,0.4360000491
51,1742458854.2461324,0.2960000038
52,1742458854.8056087,0.2720000446
53,1742458855.354647,0.4480000138
54,1742458855.895112,0.3000000119
55,1742458857.001849,0.3840000331
56,1742458858.0973566,0.2640000284
57,1742458858.6543474,0.7080000043
58,1742458859.1995423,0.6640000939
59,1742458860.2814784,0.4920000136
60,1742458860.8312428,0.3400000334
61,1742458861.9297626,0.4400000274
62,1742458863.0335817,0.6360000372
63,1742458863.56686,0.2840000093
64,1742458864.1182637,0.5480000377
65,1742458864.6731143,0.5720000267
66,1742458865.21561,0.4600000381
67,1742458866.3154478,0.3800000548
68,1742458866.8636959,0.4160000086
69,1742458867.421437,0.5680000186
70,1742458868.5201156,0.5560000539
71,1742458869.0702634,0.7559999824
72,1742458869.6152627,0.5200000405
73,1742458870.699711,0.5480000377
74,1742458871.2481735,0.5880000591
75,1742458871.7959924,0.6400000453
76,1742458872.3545969,0.7440000176
77,1742458872.904636,0.6120000482
78,1742458873.4519324,0.4240000248
79,1742458876.7299657,0.7240000367
