,t,V
0,1742472742.7038293,0.4480000436
1,1742472743.286946,0.4960000217
2,1742472743.8540366,0.6240000129
3,1742472744.4206479,0.4840000272
4,1742472744.9876182,0.4400000274
5,1742472745.5544174,0.3680000007
6,1742472746.1165621,0.3520000577
7,1742472746.689628,0.3079999983
8,1742472747.2515497,0.4120000303
9,1742472747.814567,0.30400002
10,1742472748.3707254,0.3160000145
11,1742472748.9199555,0.45600003
12,1742472749.4627357,0.2960000038
13,1742472750.0383961,0.3200000226
14,1742472750.6006656,0.4080000222
15,1742472751.1695247,0.6320000291
16,1742472751.7376313,0.6560000181
17,1742472752.2946103,0.560000062
18,1742472752.85503,0.5160000324
19,1742472753.4182308,0.380000025
20,1742472753.9827976,0.3400000334
21,1742472754.553584,0.3120000064
22,1742472755.1220856,0.4880000353
23,1742472755.6871307,0.5400000215
24,1742472756.2532434,0.5280000567
25,1742472756.8162835,0.5320000052
26,1742472757.3890681,0.3920000196
27,1742472757.9546149,0.5120000243
28,1742472758.5179667,0.5080000162
29,1742472759.084844,0.5480000377
30,1742472759.6521652,0.4639999866
31,1742472760.232586,0.380000025
32,1742472760.802512,0.6400000453
33,1742472761.4229808,0.4320000112
34,1742472761.9898658,0.3600000143
35,1742472762.5543907,0.5640000701
36,1742472763.688545,0.4640000463
37,1742472764.2521517,0.5320000052
38,1742472764.8067298,0.3199999928
39,1742472765.3890176,0.6439999938
40,1742472765.9565253,0.4600000381
41,1742472766.5226848,0.5160000324
42,1742472767.0883098,0.3680000305
43,1742472767.6523616,0.4040000141
44,1742472768.2219965,0.5160000324
45,1742472768.7890165,0.30400002
46,1742472769.3492644,0.6440000534
47,1742472769.9134986,0.5560000539
48,1742472770.4878604,0.2840000391
49,1742472771.031398,0.5600000024
50,1742472771.6027563,0.5920000672
51,1742472772.172076,0.5720000267
52,1742472772.7351494,0.2880000174
53,1742472773.30154,0.4680000544
54,1742472773.8735528,0.4440000057
55,1742472774.4359398,0.5440000296
56,1742472775.0065522,0.5720000267
57,1742472775.5562465,0.628000021
58,1742472776.1215794,0.5560000539
59,1742472776.689814,0.4360000193
60,1742472777.2477732,0.34799999
61,1742472777.8228993,0.4080000222
62,1742472778.3890553,0.6040000319
63,1742472778.9565928,0.2760000229
64,1742472779.518466,0.3400000334
65,1742472780.0817947,0.3800000548
66,1742472780.6555507,0.2720000148
67,1742472781.2225647,0.3640000224
68,1742472781.7739909,0.6000000238
69,1742472782.3405855,0.6439999938
70,1742472782.9067855,0.6240000129
71,1742472783.465329,0.3160000443
72,1742472784.0376601,0.4400000274
73,1742472784.6004553,0.5159999728
74,1742472785.1718988,0.3759999871
75,1742472785.7203703,0.5440000296
76,1742472786.2848945,0.6280000806
77,1742472786.8406172,0.2680000365
78,1742472787.400032,0.4600000381
79,1742472787.965371,0.5080000162
80,1742472788.5414026,0.4240000248
81,1742472789.107678,0.356000036
82,1742472789.6711946,0.5680000186
83,1742472790.2392108,0.4720000029
84,1742472790.8069623,0.5480000377
85,1742472791.3665829,0.6440000534
86,1742472791.934218,0.3360000253
87,1742472792.5062778,0.6000000238
88,1742472793.0720255,0.5640000701
89,1742472793.634719,0.5200000405
90,1742472794.1866426,0.4280000627
91,1742472794.7562256,0.2920000255
92,1742472795.3181987,0.5600000024
93,1742472795.8882377,0.5080000162
94,1742472796.4490104,0.4200000167
95,1742472797.0002315,0.5519999862
96,1742472797.570038,0.523999989
97,1742472798.1358614,0.5920000076
98,1742472798.6812284,0.7920000553
99,1742472799.2512646,0.3359999955
100,1742472799.817618,0.3600000143
101,1742472800.392478,0.324000001
102,1742472800.9569662,0.4360000491
103,1742472801.5244646,0.4600000083
104,1742472802.0905843,0.30400002
105,1742472802.650645,0.3960000277
106,1742472803.2168784,0.5120000243
107,1742472803.7881198,0.523999989
108,1742472804.3492355,0.30400002
109,1742472804.9263155,0.5480000377
110,1742472805.4904914,0.5160000324
111,1742472806.042203,0.3280000389
112,1742472806.5839632,0.5560000539
113,1742472807.134627,0.2800000012
114,1742472807.7053711,0.5040000677
115,1742472808.273059,0.3440000117
116,1742472808.8179061,0.2879999876
117,1742472809.387685,0.3680000007
118,1742472809.9525065,0.3120000064
119,1742472810.5188026,0.3560000062
120,1742472811.0858986,0.5040000081
121,1742472811.6535711,0.6120000482
122,1742472812.220366,0.2960000038
123,1742472812.7838717,0.4880000055
124,1742472813.3590174,0.4680000544
125,1742472813.924821,0.2880000174
126,1742472814.4909806,0.3960000277
127,1742472815.0560353,0.3320000172
128,1742472815.622582,0.3200000226
129,1742472816.1880524,0.3560000658
130,1742472816.759715,0.3280000389
131,1742472817.325954,0.4160000086
132,1742472817.887464,0.5680000782
133,1742472818.4416788,0.5040000677
134,1742472818.9928749,0.324000001
135,1742472819.5544803,0.3039999902
136,1742472820.1231625,0.6760000587
137,1742472820.6905818,0.4359999895
138,1742472821.3085935,0.5
139,1742472821.8603044,0.5600000024
