,t,V
0,1742387176.69779,0.6400000453
1,1742387177.3142154,0.3919999897
2,1742387177.8717422,0.3280000389
3,1742387178.455901,0.5720000267
4,1742387179.0241125,0.5160000324
5,1742387179.6080563,0.4720000625
6,1742387180.1585076,0.523999989
7,1742387180.7461677,0.484000057
8,1742387181.3053656,0.6520000696
9,1742387181.8979611,0.3400000334
10,1742387182.4410155,0.30400002
11,1742387183.0243356,0.6800000072
12,1742387183.5713623,0.7160000205
13,1742387184.1647124,0.4600000083
14,1742387184.7051902,0.6720000505
15,1742387185.2969503,0.324000001
16,1742387185.833586,0.688000083
17,1742387186.4313343,0.6480000019
18,1742387186.9846473,0.4720000625
19,1742387187.58137,0.3760000169
20,1742387188.1414583,0.5520000458
21,1742387188.7653189,0.3080000281
22,1742387189.3252275,0.2960000336
23,1742387189.9305127,0.4920000434
24,1742387190.489472,0.4200000167
25,1742387191.0899158,0.5560000539
26,1742387191.6416903,0.3200000226
27,1742387192.2460032,0.484000057
28,1742387192.808056,0.3760000169
29,1742387193.3941545,0.4320000112
30,1742387193.9412544,0.5320000052
31,1742387194.5302746,0.4080000222
32,1742387195.088484,0.4680000544
33,1742387195.6795578,0.3240000308
34,1742387196.225241,0.4640000463
35,1742387196.8149376,0.6600000262
36,1742387197.367279,0.3080000281
37,1742387197.9657488,0.3120000064
38,1742387198.5088549,0.5960000157
39,1742387199.0965314,0.6560000181
40,1742387199.6671903,0.3120000362
41,1742387200.2814198,0.3280000091
42,1742387200.8426728,0.4040000439
43,1742387201.4255662,0.5520000458
44,1742387201.9722369,0.5040000081
45,1742387202.5830185,0.432000041
46,1742387203.122391,0.4440000057
47,1742387203.7155435,0.6760000587
48,1742387204.2786136,0.5559999943
49,1742387204.8659387,0.4360000491
50,1742387205.4246857,0.6920000911
51,1742387205.9929805,0.356000036
52,1742387206.5344288,0.6520000696
53,1742387207.0986948,0.5839999914
54,1742387207.6610324,0.5400000215
55,1742387208.291382,0.6000000834
56,1742387208.8348403,0.5000000596
57,1742387209.4312308,0.5800000429
58,1742387209.9839988,0.4680000544
59,1742387210.5833845,0.3680000305
60,1742387211.1340346,0.5360000134
61,1742387211.7337596,0.6680000424
62,1742387212.286031,0.6000000238
63,1742387212.8971417,0.3920000196
64,1742387213.4582093,0.4920000434
65,1742387214.0626385,0.3240000308
66,1742387214.62613,0.5200000405
67,1742387215.210604,0.4040000439
68,1742387215.7737575,0.4600000381
69,1742387216.3640623,0.5040000677
70,1742387216.9099514,0.4520000219
71,1742387217.4915738,0.6160000563
72,1742387218.0437684,0.3000000119
73,1742387218.626451,0.4040000141
74,1742387219.1778772,0.4480000436
75,1742387219.7647934,0.3760000169
76,1742387220.3068223,0.5799999833
77,1742387220.914331,0.3760000169
78,1742387221.4568005,0.5760000348
79,1742387222.0480373,0.3280000389
80,1742387222.6088183,0.6120000482
81,1742387223.1936193,0.5760000348
82,1742387223.7520964,0.5200000405
83,1742387224.3428724,0.6280000806
84,1742387224.911911,0.2639999986
85,1742387225.5003297,0.5080000162
86,1742387226.0608325,0.5320000648
87,1742387226.6674597,0.5560000539
88,1742387227.2265348,0.6040000319
89,1742387227.8103826,0.3400000334
90,1742387228.368587,0.5480000377
91,1742387228.9595702,0.3720000386
92,1742387229.5076177,0.3360000253
93,1742387230.0982919,0.5640000105
94,1742387230.6940072,0.6040000319
95,1742387231.2817905,0.5640000105
96,1742387231.8228114,0.4720000625
97,1742387232.4152353,0.5560000539
98,1742387232.9786315,0.5760000348
99,1742387233.5702195,0.4079999924
100,1742387234.1184,0.6240000129
101,1742387234.7183962,0.4760000706
102,1742387235.2834876,0.8600000143
103,1742387235.8828313,0.6159999967
104,1742387236.445106,0.3760000169
105,1742387237.0512905,0.560000062
106,1742387237.6116593,0.4480000436
107,1742387238.217878,0.5800000429
108,1742387238.7692182,0.5760000348
109,1742387239.3669755,0.6360000372
110,1742387239.9280057,0.5080000162
111,1742387240.510786,0.3120000064
112,1742387241.0610056,0.6720000505
113,1742387241.6522167,0.7600000501
114,1742387242.1955063,0.3960000277
115,1742387242.7945237,0.4160000086
116,1742387243.3448873,0.6320000291
117,1742387243.9282696,0.6080000401
118,1742387244.47735,0.6200000048
119,1742387245.0670347,0.7320000529
120,1742387245.6240149,0.6200000644
121,1742387246.21872,0.6120000482
122,1742387246.7791011,0.4160000086
123,1742387247.3681245,0.30400002
124,1742387247.9120471,0.6560000777
125,1742387248.5179303,0.3520000279
126,1742387249.0793362,0.5280000567
127,1742387249.6861186,0.4040000439
128,1742387250.2247794,0.2880000174
129,1742387250.830077,0.4400000274
130,1742387251.391632,0.6800000668
131,1742387251.9791667,0.3120000064
132,1742387252.5285482,0.5680000186
133,1742387253.110004,0.5800000429
134,1742387253.6602087,0.3480000496
135,1742387254.2528393,0.400000006
136,1742387254.8116434,0.6680000424
137,1742387255.399962,0.5200000405
138,1742387255.9436166,0.5560000539
139,1742387256.534874,0.3959999979
140,1742387257.0757608,0.3640000224
141,1742387257.670625,0.4959999919
142,1742387258.2202525,0.3840000629
143,1742387258.835389,0.6680000424
144,1742387259.3703742,0.7040000558
145,1742387259.96844,0.3400000334
146,1742387260.5291338,0.5360000134
147,1742387261.1338644,0.6520000696
148,1742387261.6782265,0.5240000486
149,1742387262.2646852,0.3760000467
150,1742387262.8294268,0.6560000777
151,1742387263.4132652,0.5920000076
152,1742387263.9627867,0.5560000539
153,1742387265.0956357,0.6720000505
154,1742387265.6870203,0.5880000591
155,1742387266.225819,0.6880000234
156,1742387266.8155272,0.3920000196
157,1742387267.3810313,0.3480000198
158,1742387267.9702663,0.6160000563
159,1742387268.5229478,0.3880000114
160,1742387269.1202865,0.5640000105
161,1742387269.6612444,0.6120000482
162,1742387270.2718596,0.4640000165
163,1742387270.8252673,0.3000000119
164,1742387271.4377332,0.3200000226
165,1742387271.9966145,0.6720000505
166,1742387272.583841,0.5640000701
167,1742387273.1446698,0.2880000472
168,1742387273.7554417,0.2880000174
169,1742387274.313695,0.4800000489
170,1742387274.9014652,0.4960000515
171,1742387275.4633417,0.5560000539
172,1742387276.0499322,0.7040000558
173,1742387276.5977917,0.6880000234
174,1742387277.2003062,0.3120000064
175,1742387277.747542,0.3320000172
176,1742387278.3278499,0.7120000124
177,1742387278.8798044,0.4720000029
178,1742387279.4650402,0.6200000644
179,1742387280.008,0.4640000165
180,1742387280.6055324,0.3400000036
181,1742387281.1558447,0.6960000396
182,1742387281.754522,0.4480000138
183,1742387282.3078113,0.6120000482
184,1742387282.901938,0.4640000463
185,1742387283.4569795,0.3160000443
186,1742387284.0513673,0.3280000389
187,1742387284.6061351,0.5200000405
188,1742387285.1984963,0.6400000453
189,1742387285.7650707,0.3480000496
190,1742387286.3520935,0.4200000465
191,1742387286.9124308,0.5680000782
192,1742387287.5048923,0.5200000405
193,1742387288.0475638,0.4600000381
194,1742387288.6474166,0.6960000396
195,1742387289.215402,0.3200000226
196,1742387289.8157625,0.5680000782
197,1742387290.3611133,0.6920000315
198,1742387290.9724858,0.5960000753
199,1742387291.5332189,0.3959999979
200,1742387292.1187112,0.6960000396
201,1742387292.6649346,0.5960000753
202,1742387293.2887347,0.5520000458
203,1742387293.8240309,0.6880000234
204,1742387294.4371462,0.5760000348
205,1742387294.9979784,0.2920000255
206,1742387295.6055732,0.2960000038
207,1742387296.1643991,0.6040000319
208,1742387296.7723901,0.5560000539
209,1742387297.3155127,0.6160000563
210,1742387297.9052792,0.3440000415
211,1742387298.4600692,0.5920000076
212,1742387299.0663736,0.3080000281
213,1742387299.6320093,0.5400000215
214,1742387300.2142901,0.3440000415
215,1742387300.774204,0.5120000243
216,1742387301.3701053,0.6040000319
217,1742387301.9126263,0.6360000372
218,1742387302.5195112,0.3840000331
219,1742387303.0614302,0.3240000308
220,1742387303.6506655,0.484000057
221,1742387304.2174573,0.5880000591
222,1742387304.7992437,0.6480000019
223,1742387305.3654346,0.6720000505
224,1742387305.949721,0.7040000558
225,1742387306.4962766,0.6520000696
226,1742387307.0904315,0.6159999967
227,1742387307.64838,0.4920000434
228,1742387308.24048,0.3560000062
229,1742387308.774714,0.6920000315
230,1742387309.3827968,0.3880000114
231,1742387309.9440389,0.3680000305
232,1742387310.5549731,0.3400000036
233,1742387311.0994322,0.3840000331
234,1742387311.6900055,0.584000051
235,1742387312.2330387,0.6120000482
236,1742387312.820883,0.280000031
237,1742387313.3657072,0.5680000186
238,1742387313.949691,0.4880000353
239,1742387314.5169594,0.3520000279
240,1742387315.096692,0.6040000319
241,1742387315.6501882,0.4240000248
242,1742387316.2372363,0.2760000229
243,1742387316.7984922,0.324000001
244,1742387317.390095,0.5920000672
245,1742387317.9501295,0.3120000064
246,1742387318.5406108,0.3400000334
247,1742387319.1035247,0.536000073
248,1742387319.7062004,0.400000006
249,1742387320.266751,0.3320000172
250,1742387320.8704598,0.4120000601
251,1742387321.434013,0.5400000811
252,1742387322.004762,0.3960000277
253,1742387322.5626009,0.6360000372
254,1742387323.2072573,0.4200000465
255,1742387323.75087,0.2920000255
256,1742387324.392416,0.3640000224
257,1742387324.9352913,0.5120000243
258,1742387325.5352292,0.6040000319
259,1742387326.0839121,0.3640000224
260,1742387326.6792488,0.8799999952
261,1742387327.2288063,0.5680000782
262,1742387327.8250282,0.2880000174
263,1742387328.3766694,0.3400000036
264,1742387328.9751081,0.356000036
265,1742387329.5268838,0.3759999871
266,1742387330.116475,0.3400000334
267,1742387330.6755214,0.5
268,1742387331.3007572,0.30400002
269,1742387331.8669055,0.3920000196
270,1742387332.455345,0.6400000453
271,1742387333.0115356,0.5720000267
272,1742387333.606337,0.4800000489
