time,pmt_high_voltage,pmt_current,v_p2p_ch1,v_rms_ch1,v_p2p_ch2,v_rms_ch2
1742926507.796138,1585.0,203.935,0.0034,0.0005667031,0.0034,0.00062122
1742926511.3001459,1590.1,204.72,0.012000001,0.001264854,0.0126,0.0007032537
1742926515.2520013,1595.1,205.485,0.012000001,0.0005530904,0.0100000007,0.0012628277
1742926518.5392988,1600.1,206.25,0.0093999999,0.0010692719,0.0108000003,0.0013319179
1742926522.1167314,1605.1,207.015,0.0088,0.0010171478,0.0039999997,0.000665994
1742926525.515191,1610.0,207.78,0.0419999994,0.0005320964,0.0031999999,0.0006234362
1742926529.1629605,1615.1,208.565,0.0407999977,0.0025455698,0.0039999997,0.0013421815
1742926532.639959,1620.1,209.33,0.0080000004,0.0009618409,0.0037999998,0.0016405621
1742926536.3010614,1625.1,210.095,0.0038000001,0.0025029795,0.0039999997,0.0006459072
1742926540.1975074,1630.1,210.86,0.1160000041,0.0009661939,0.0098000001,0.0011379633
1742926543.4811776,1635.1,211.62,0.0445999987,0.0010467069,0.0093999999,0.0012924153
1742926546.9170964,1640.1,212.405,0.0478000008,0.0006059727,0.0238000005,0.0012170676
1742926550.3288496,1645.1,213.165,0.0070000002,0.002676652,0.0040000002,0.0017936439
1742926553.9480362,1650.1,213.93,0.0100000007,0.0041879816,0.0037999998,0.0007466219
1742926557.3082845,1655.0,214.69,0.1539999992,0.0039441381,0.0115999999,0.0006198228
1742926561.1469564,1660.1,215.47,0.0100000007,0.0056798216,0.0041999999,0.0014480852
1742926564.7559679,1665.1,216.235,0.0383999981,0.0041126166,0.0121999998,0.0011524827
1742926568.2836401,1670.1,217.0,0.0098000001,0.0005935224,0.0280000009,0.0012663443
1742926571.8159165,1675.1,217.765,0.0035999999,0.0016519623,0.0041999999,0.0006966066
1742926575.2909365,1680.0,218.53,0.0535999984,0.0026423463,0.0149999997,0.0015097391
1742926579.0138893,1685.1,219.315,0.0429999977,0.0012059388,0.0098000001,0.0015926335
1742926582.4990869,1690.2,220.08,0.0507999994,0.0045571928,0.0241999999,0.0014604911
1742926586.0514624,1695.2,220.845,0.0092000002,0.0026094299,0.0044,0.0012926671
1742926589.7155275,1700.2,221.605,0.0080000004,0.0006016916,0.0047999998,0.0017479787
1742926593.4215987,1705.2,222.39,0.0039999997,0.0015297346,0.0063999998,0.0006566433
1742926597.4548895,1710.2,223.155,0.0860000029,0.0005476129,0.0351999998,0.001730761
1742926601.188661,1715.2,223.915,0.0456000008,0.0025782669,0.0100000007,0.0010976079
1742926605.1433883,1720.2,224.685,0.0076000001,0.0060395226,0.0140000014,0.0012067923
1742926608.7543867,1725.2,225.445,0.0060000001,0.0024470382,0.0240000021,0.0006747489
1742926612.3536253,1730.3,226.23,0.012000001,0.0009141719,0.0035999999,0.0016232108
1742926616.0185795,1735.2,226.995,0.0399999991,0.0051082256,0.0034,0.0006546659
1742926619.6838336,1740.2,227.76,0.0807999969,0.0035565894,0.0140000014,0.0007043643
1742926623.3575172,1745.2,228.52,0.0039999997,0.0047384775,0.0181999989,0.0019518002
1742926627.1542106,1750.3,229.3,0.0047999998,0.0050628711,0.0114000002,0.0014130019
1742926630.8212798,1755.2,230.055,0.0098000001,0.0009394386,0.0375999995,0.0016356031
1742926634.685863,1760.2,230.815,0.1560000032,0.0050699217,0.0247999988,0.0017112265
1742926638.2225,1765.2,231.58,0.0465999991,0.0042163865,0.0318000019,0.0005704333
1742926641.899388,1770.2,232.355,0.0507999994,0.0078409566,0.0211999994,0.001397133
1742926645.717486,1775.2,233.12,0.0080000004,0.0050852345,0.012000001,0.0014287581
1742926648.9940536,1780.1,233.875,0.0441999994,0.0005232694,0.0142000001,0.0007049738
1742926652.585726,1785.1,234.64,0.0320000015,0.0008219478,0.0035999999,0.0006459981
1742926656.4214323,1790.1,235.405,0.0200000014,0.0048355097,0.0320000015,0.0006142151
1742926660.2930913,1795.1,236.18,0.0507999994,0.0036348407,0.0248000007,0.0006162401
1742926664.0200403,1800.1,236.935,0.0031999999,0.0033406084,0.0047999998,0.0013450485
1742926668.0238712,1805.1,237.71,0.0807999969,0.0016203948,0.0088,0.0016145892
1742926672.2020707,1810.0,238.465,0.0068000001,0.0033281273,0.0299999993,0.001106217
1742926676.2272377,1815.1,239.24,0.0405999981,0.0203659479,0.0500000045,0.001832815
1742926679.9686947,1820.1,240.005,0.2639999986,0.002015281,0.0137999998,0.0006993699
1742926683.3946095,1825.1,240.765,0.0287999995,0.0022262861,0.0063999998,0.0006929204
1742926686.8448443,1830.0,241.54,0.1471999884,0.0024920842,0.0049999999,0.0007210436
1742926690.5437112,1835.0,242.295,0.0319999978,0.0030416325,0.0100000007,0.0007934707
1742926694.0883145,1840.1,243.08,0.0420000032,0.0075070197,0.0323999971,0.0009538923
1742926697.9568093,1845.1,243.845,0.1535999924,0.0012291054,0.0304000005,0.0018531781
1742926701.6380956,1850.1,244.61,0.2980000079,0.0049867374,0.0100000007,0.0023380173
1742926705.6474564,1855.0,245.375,0.1664000005,0.0054308809,0.0035999999,0.0009820884
1742926709.6962903,1860.1,246.15,0.0320000015,0.0128773861,0.0258000009,0.0020961293
1742926713.6627877,1865.0,246.91,0.0375999995,0.0032774021,0.0055999998,0.0009211547
1742926717.6190798,1870.0,247.67,0.1832000017,0.0048333574,0.0131999999,0.0015194266
1742926721.7214737,1875.0,248.445,0.0160000008,0.0101633985,0.0160000008,0.0016038301
1742926725.58774,1880.1,249.215,0.0383999981,0.0039533391,0.0240000002,0.0018957306
1742926729.2224884,1885.0,249.985,0.0876000002,0.0032518515,0.0277999993,0.0006808651
1742926732.7847068,1890.0,250.74,0.0320000015,0.0316972472,0.0100000007,0.0039286693
1742926736.6254034,1895.0,251.51,0.0100000007,0.0031167045,0.0135999992,0.0009654619
1742926740.4274185,1900.0,252.295,0.2720000148,0.0060394863,0.0100000007,0.0014925005
1742926744.4507933,1905.0,253.055,0.0320000015,0.0007426128,0.012000001,0.0009516355
1742926748.450535,1910.0,253.815,0.1744000018,0.0011652405,0.023,0.0008996493
1742926752.2146668,1915.0,254.58,0.1480000019,0.0194636919,0.0368000008,0.0018292015
1742926755.70739,1919.9,255.34,0.2720000148,0.0235252511,0.0423999988,0.0033360948
1742926759.3546147,1925.0,256.12,0.3920000196,0.0244283509,0.0820000023,0.002068647
1742926762.6605074,1930.0,256.89,0.2320000082,0.0051905662,0.0800000057,0.0031843456
1742926766.3562617,1935.0,257.65,0.0320000015,0.0215657614,0.0472000018,0.0028650048
1742926770.0934486,1940.0,258.42,0.1199999973,0.0132578304,0.012000001,0.0014748797
1742926773.466044,1945.0,259.2,0.0074,0.0008888742,0.0111999996,0.0010818521
1742926777.1473472,1950.0,259.97,0.0780000016,0.0254011136,0.0151999993,0.0013200782
1742926780.7921143,1955.0,260.725,0.2960000038,0.0048803207,0.0820000023,0.0017889556
1742926784.9516819,1960.0,261.485,0.175999999,0.0049325181,0.0395999998,0.0022181433
1742926788.4911826,1965.0,262.275,0.0580000021,0.0050672945,0.0375999995,0.0008569747
1742926791.9173427,1970.0,263.03,0.088000007,0.005750075,0.0101999994,0.0020073215
1742926795.4542494,1975.0,263.795,0.0780000016,0.0044569587,0.0165999997,0.0010783374
1742926798.9810426,1979.9,264.55,0.064000003,0.0054720361,0.0201999992,0.0027257225
1742926802.6632576,1985.0,265.335,0.064000003,0.0272872187,0.0540000051,0.0027913544
1742926806.655661,1990.0,266.09,0.3380000293,0.0040714573,0.0172000006,0.0023796207
1742926810.5253897,1995.0,266.855,0.3440000117,0.0240802541,0.1440000087,0.008690848
